12,15,14,11,8,3,1,6,4,2,1,1,10,1,1,13,9,5,1,7,1,,"[12, 15, 14, 11,  8,  3,  1,  6,  4,  2,  1,  1, 10,  1,  1, 13,  9,"
CON,Urban,Provider Type,Type of Control,FTE - Employees on Payroll,Number of Beds,Discharges,Cost of Charity Care,Cost of Uncompensated Care,Total Costs,Total fixed Assets,Total Long Term Liabilities,Inpatient Revenue,Outpatient Revenue,Gross Revenue,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev Per Discharge,Rev Per Bed,,"        5,  1,  7,  1"
0,1,1,4,205.6,133,2085,1371577,2064145,40680728,24396578,136298,196975172,126351303,323326475,0.609214485,0.390785515,0.004242081,0.004242081,155072.6499,2431026.128,,
0,2,1,11,115.59,15,449,96501,616234,14181903,5543293,1357505,4102155,16102195,20204350,0.203033258,0.796966742,0.004776249,0.004776249,44998.55234,1346956.667,,
1,2,1,2,157.97,24,443,44642,505383,25176982,18049813,493540,6221069,32609499,38830568,0.16021061,0.83978939,0.001149661,0.001149661,87653.65237,1617940.333,,
0,1,1,2,227.79,44,557,366772,707596,15353469,11584172,308723,20084064,59983772,80067836,0.250838102,0.749161898,0.004580766,0.004580766,143748.3591,1819723.545,,
0,2,1,11,191.23,42,865,292491,2093482,23203753,12284931,7005000,13196003,56924507,70120510,0.188190345,0.811809655,0.004171262,0.004171262,81064.17341,1669535.952,,
1,2,1,2,127.05,19,137,8390,642794,18046249,3395151,1360181,7755145,18358708,26113853,0.296974368,0.703025632,0.000321285,0.000321285,190612.0657,1374413.316,,
0,2,1,2,377.36,25,1182,690295,2757101,54693159,51001006,22887838,31267465,94694125,125961590,0.248230155,0.751769845,0.005480202,0.005480202,106566.489,5038463.6,,
0,2,1,2,236.04,25,870,39485,868063,49112172,14142853,12642863,35049149,71138805,106187954,0.33006709,0.66993291,0.000371841,0.000371841,122055.1195,4247518.16,,
1,2,1,2,301.29,25,361,298464,954430,38388163,17135210,17323206,25561211,62872220,88433431,0.28904466,0.71095534,0.003375013,0.003375013,244967.9529,3537337.24,,
0,2,1,9,106.3,13,199,110743,1229071,17216429,5259819,643128,3085780,25616639,28702419,0.107509405,0.892490595,0.003858316,0.003858316,144233.2613,2207878.385,,
1,2,1,2,216.72,25,956,173719,892035,29411349,12238889,4628977,18990547,49301592,68292139,0.278078082,0.721921918,0.002543763,0.002543763,71435.29184,2731685.56,,
1,2,1,9,102.28,24,29,117644,1676373,18237407,3541624,2821447,14790332,13180574,27970906,0.528775578,0.471224422,0.004205942,0.004205942,964514,1165454.417,,
0,2,1,2,378.28,25,1400,301507,1997170,58181014,38567557,31410040,34034727,128497775,162532502,0.209402591,0.790597409,0.001855057,0.001855057,116094.6443,6501300.08,,
0,2,1,2,218.71,25,347,8489,2318770,29997521,9889642,17258547,19743154,55171511,74914665,0.263541911,0.736458089,0.000113316,0.000113316,215892.4063,2996586.6,,
0,2,1,2,261,25,568,221881,2513214,30770030,14964637,33623537,7562593,54671171,62233764,0.121519132,0.878480868,0.003565283,0.003565283,109566.4859,2489350.56,,
1,1,1,2,402,84,4960,2026395,3954406,98150148,103746021,91299754,206000558,275939121,481939679,0.427440543,0.572559457,0.004204665,0.004204665,97165.25786,5737377.131,,
1,2,1,2,333.97,29,1279,27549,1480269,39556518,39329212,26096597,31458518,82785874,114244392,0.275361595,0.724638405,0.000241141,0.000241141,89323.21501,3939461.793,,
1,2,1,2,389.42,25,1323,77123,2371172,57084693,24697926,22224144,31921694,144521967,176443661,0.180917205,0.819082795,0.000437097,0.000437097,133366.3348,7057746.44,,
1,2,1,2,557.38,25,925,701156,3552296,71496386,29950575,18878284,58778819,169439683,228218502,0.257555012,0.742444988,0.003072301,0.003072301,246722.7049,9128740.08,,
1,2,1,2,266.7,25,896,314247,976739,36817765,34533319,41755004,16070837,109121037,125191874,0.12836965,0.87163035,0.002510123,0.002510123,139723.0737,5007674.96,,
1,2,1,2,267.68,25,780,242642,872175,33908713,20005466,18387653,18050122,89945817,107995939,0.167137044,0.832862956,0.00224677,0.00224677,138456.3321,4319837.56,,
1,2,1,13,125.2,33,791,475354,1196630,14287426,6422018,17918226,33112931,61650828,94763759,0.349426103,0.650573897,0.0050162,0.0050162,119802.4766,2871629.061,,
1,2,1,2,91.84,25,109,1339050,2901153,27310530,7293202,3276902,24322998,30354343,54677341,0.444846029,0.555153971,0.024490035,0.024490035,501626.9817,2187093.64,,
1,1,1,8,81.49,25,144,364789,1032444,15869473,188682902,210859856,10691392,10160619,20852011,0.512727142,0.487272858,0.017494188,0.017494188,144805.6319,834080.44,,
1,1,1,2,212.96,37,1028,234249,1610973,15361414,3839354,2283276,14302431,34771338,49073769,0.291447576,0.708552424,0.004773406,0.004773406,47737.12938,1326318.081,,
1,2,1,9,90,15,127,5164,702387,11978194,2439239,147210,9479152,7542758,17021910,0.556879457,0.443120543,0.000303374,0.000303374,134030.7874,1134794,,
0,2,1,2,360.68,25,733,164089,2103744,45567569,45820172,27192202,19537364,84589289,104126653,0.187630769,0.812369231,0.00157586,0.00157586,142055.4611,4165066.12,,
0,2,1,2,190.8,25,518,108677,1389683,35411081,43436455,34063983,8768350,55258453,64026803,0.136948115,0.863051885,0.001697367,0.001697367,123603.8668,2561072.12,,
1,2,1,2,296.03,25,1215,353468,2419820,39946394,9641761,9022125,22912542,62772483,85685025,0.267404275,0.732595725,0.004125202,0.004125202,70522.65432,3427401,,
0,2,1,2,363.8,25,1471,383556,3459154,61411891,34103918,16666007,21406777,104766113,126172890,0.169662255,0.830337745,0.003039924,0.003039924,85773.54861,5046915.6,,
1,1,1,2,456.87,65,3911,911890,4287553,74630185,27523699,31318993,159193761,377511302,536705063,0.296613116,0.703386884,0.001699052,0.001699052,137229.6249,8257000.969,,
1,1,1,1,659.25,135,7376,6192350,7276942,101523176,50862000,8711000,285609120,299933113,585542233,0.487768608,0.512231392,0.010575411,0.010575411,79384.79298,4337349.874,,
1,2,1,2,252.61,25,604,607050,2445728,32562405,19221521,8095612,11611300,54544360,66155660,0.175514839,0.824485161,0.009176086,0.009176086,109529.2384,2646226.4,,
1,1,1,9,77.76,25,75,399818,1885471,10162333,3810579,1313897,741519,15136133,15877652,0.046702056,0.953297944,0.025181179,0.025181179,211702.0267,635106.08,,
1,2,1,2,140.31,25,542,3684,663968,14824402,3635512,8335881,6661489,25130312,31791801,0.209534811,0.790465189,0.000115879,0.000115879,58656.45941,1271672.04,,
1,2,1,2,185.19,25,190,183458,1031247,30436140,8053449,4120397,10271593,67182239,77453832,0.132615685,0.867384315,0.002368611,0.002368611,407651.7474,3098153.28,,
1,2,1,2,216.58,25,488,147362,969711,21354659,3279829,1072074,7018198,71235045,78253243,0.089685714,0.910314286,0.001883142,0.001883142,160355.0061,3130129.72,,
1,2,1,9,106.36,6,371,34927,2798414,18352538,5850537,3050464,5517446,33938400,39455846,0.139838492,0.860161508,0.000885217,0.000885217,106349.9892,6575974.333,,
1,2,1,2,268.49,25,1389,74260,5673928,39364744,18144928,10297687,37627023,91042813,128669836,0.292430799,0.707569201,0.000577136,0.000577136,92634.87113,5146793.44,,
1,1,1,2,247.66,21,1026,242418,4232114,42605663,18746961,342000,19592793,109424736,129017529,0.151861481,0.848138519,0.001878954,0.001878954,125748.0789,6143691.857,,
1,2,1,2,266.9,25,1809,2372637,6852253,54737697,22014340,11420818,30086990,171915345,202002335,0.148943773,0.851056227,0.011745592,0.011745592,111665.1935,8080093.4,,
1,2,1,2,202.61,25,1357,1529427,4627844,43236017,32810400,10038343,14672583,111490718,126163301,0.116298344,0.883701656,0.012122598,0.012122598,92972.21887,5046532.04,,
1,2,1,2,150.73,25,259,191265,1095357,23245076,12859874,4300725,8960931,53199564,62160495,0.144157974,0.855842026,0.003076954,0.003076954,240001.9112,2486419.8,,
0,2,1,2,162.75,25,541,19715,1033863,27249282,16247694,9275525,21324824,39988378,61313202,0.347801506,0.652198494,0.000321546,0.000321546,113333.0906,2452528.08,,
0,2,1,2,222.3,25,669,94802,1625287,38827546,14223342,7530779,12980474,66086552,79067026,0.16417051,0.83582949,0.001199008,0.001199008,118186.8849,3162681.04,,
0,2,1,2,492.51,25,1144,4094433,6200176,60236993,35474846,26512616,18431725,128428769,146860494,0.125504991,0.874495009,0.027879744,0.027879744,128374.5577,5874419.76,,
1,2,1,2,371.07,25,1586,986874,3036415,66103874,21321344,11593044,34336708,122741430,157078138,0.218596352,0.781403648,0.006282695,0.006282695,99040.4401,6283125.52,,
1,2,1,9,292.01,77,1398,397916,2689754,25857343,11474313,2367544,23015585,61063071,84078656,0.273738736,0.726261264,0.004732664,0.004732664,60142.10014,1091930.597,,
0,2,1,11,200.25,19,583,37593,158454,29033777,44145138,37680289,12292007,49450190,61742197,0.199085999,0.800914001,0.00060887,0.00060887,105904.283,3249589.316,,
0,2,1,2,367.88,40,1062,880927,2383360,63585794,27758958,27841825,37782777,142273197,180055974,0.209839064,0.790160936,0.004892517,0.004892517,169544.2316,4501399.35,,
1,2,1,9,100.26,25,479,230730,1559456,13318468,3147747,4660597,5671663,39441574,45113237,0.125720595,0.874279405,0.005114463,0.005114463,94182.12317,1804529.48,,
0,1,1,11,189.69,25,720,7006,704734,31873941,38326688,37173804,15002954,47142821,62145775,0.241415511,0.758584489,0.000112735,0.000112735,86313.57639,2485831,,
0,2,1,11,217.81,25,754,74689,1057640,39923709,39584036,42712040,21268050,63125365,84393415,0.252010776,0.747989224,0.00088501,0.00088501,111927.6061,3375736.6,,
1,2,1,2,159.43,25,379,461857,911881,30166115,14307000,28580000,9582173,65696868,75279041,0.127288723,0.872711277,0.006135267,0.006135267,198625.438,3011161.64,,
1,2,1,2,142.83,25,457,362644,895562,26741841,13520106,28673,7163682,67871112,75034794,0.095471469,0.904528531,0.004833011,0.004833011,164189.9212,3001391.76,,
1,2,1,4,50.62,15,78,9789,1037809,9352235,4685405,9652390,4385967,11915927,16301894,0.269046468,0.730953532,0.000600482,0.000600482,208998.641,1086792.933,,
1,2,1,11,347,25,1156,610666,1969943,40714504,15675544,6790295,14790324,64503635,79293959,0.186525231,0.813474769,0.007701293,0.007701293,68593.39014,3171758.36,,
1,2,1,2,331.39,25,953,1068098,7513196,68301153,60043732,711890,26227508,134971491,161198999,0.162702673,0.837297327,0.006625959,0.006625959,169149.0021,6447959.96,,
0,2,1,2,231.76,25,940,374468,1886282,38902167,17876732,6315691,16862395,74417518,91279913,0.184732812,0.815267188,0.004102414,0.004102414,97106.29043,3651196.52,,
0,2,1,2,75.96,10,148,6001,530406,31088390,33544733,31223959,1395301,59230085,60625386,0.023015128,0.976984872,9.90E-05,9.90E-05,409630.9865,6062538.6,,
0,2,1,2,191.88,25,945,173027,1809307,23812140,15404643,15330063,37802946,83537331,121340277,0.311544913,0.688455087,0.001425965,0.001425965,128402.4095,4853611.08,,
0,2,1,1,277.02,25,1138,596,909702,46455747,27449056,31664470,27515308,82075575,109590883,0.251072966,0.748927034,5.44E-06,5.44E-06,96301.30316,4383635.32,,
1,2,1,9,139.78,25,448,117876,1648417,14941400,3235938,16501169,15454991,22250328,37705319,0.409888881,0.590111119,0.003126243,0.003126243,84163.65848,1508212.76,,
1,2,1,2,112.1,25,614,5081,643258,14075958,11502188,4055000,10913939,33872894,44786833,0.243686331,0.756313669,0.000113449,0.000113449,72942.72476,1791473.32,,
1,2,1,2,289.95,25,1524,1689375,5084445,53589511,27964403,9420000,26167297,150156437,176323734,0.148404848,0.851595152,0.009581098,0.009581098,115697.9882,7052949.36,,
1,2,1,2,103.01,25,405,47169,611928,10218451,4288829,2192599,4882284,22149919,27032203,0.180609919,0.819390081,0.001744919,0.001744919,66746.18025,1081288.12,,
1,1,1,2,154.71,25,885,719479,1991831,26919676,26498786,34426827,24508321,67285110,91793431,0.26699428,0.73300572,0.007838023,0.007838023,103721.391,3671737.24,,
1,2,1,4,109.39,25,199,22292,1219033,11472535,651389,4198449,6187389,39658027,45845416,0.134961999,0.865038001,0.000486243,0.000486243,230378.9749,1833816.64,,
0,2,1,2,230.96,25,603,33926,880737,34476362,10471452,7880244,20613883,55795473,76409356,0.269782185,0.730217815,0.000444003,0.000444003,126715.3499,3056374.24,,
1,2,1,9,71.93,19,288,6562,981015,11556829,718346,88312,6559365,22115523,28674888,0.228749455,0.771250545,0.000228841,0.000228841,99565.58333,1509204.632,,
1,2,5,9,156.24,25,419,714619,3781992,38006225,15867978,11956912,9106565,71809099,80915664,0.112543907,0.887456093,0.008831652,0.008831652,193116.1432,3236626.56,,
1,2,1,2,135.91,25,571,281073,1750216,20648195,15877364,6063490,15145639,31420216,46565855,0.325252033,0.674747967,0.006036032,0.006036032,81551.40981,1862634.2,,
1,2,1,2,127.1,25,409,165617,504328,12455614,2706797,2874007,5581518,21772763,27354281,0.204045502,0.795954498,0.006054518,0.006054518,66880.88264,1094171.24,,
1,1,1,2,836.57,210,6856,2219706,6593383,119768904,77443162,95167969,229674377,383566973,613241350,0.374525262,0.625474738,0.003619629,0.003619629,89445.93786,2920196.905,,
1,1,1,2,1379.39,310,12544,2470487,6313525,209372288,98118452,22689306,433159195,533546000,966705195,0.44807786,0.55192214,0.002555574,0.002555574,77065.14629,3118403.855,,
1,1,1,11,270.36,54,1966,637473,4766938,37618121,41874725,744986,60187933,70717023,130904956,0.459783455,0.540216545,0.004869739,0.004869739,66584.41302,2424165.852,,
1,1,1,6,952.95,201,10465,7774550,9829830,196694381,191441518,41944524,921236374,910267357,1831503731,0.502994539,0.497005461,0.0042449,0.0042449,175012.3011,9111958.861,,
1,2,1,2,193.21,25,644,2964340,7004672,48559665,24888647,13307970,19087859,137851664,156939523,0.12162557,0.87837443,0.018888422,0.018888422,243694.9115,6277580.92,,
1,2,1,13,131.8,25,34,68822,1279443,16386372,32303935,24165000,595795,24328732,24924527,0.023903964,0.976096036,0.002761216,0.002761216,733074.3235,996981.08,,
1,2,1,9,200.05,23,462,36946,1539223,28153296,6881896,299071,4397775,56523312,60921087,0.072188059,0.927811941,0.000606457,0.000606457,131863.8247,2648742.913,,
1,1,1,1,84.91,25,142,100240,183633,13287374,2126583000,2342418000,4197606,22336608,26534214,0.15819598,0.84180402,0.003777764,0.003777764,186860.662,1061368.56,,
1,2,1,11,47.82,25,16,6485,63104,7492820,2514536,1143643,2688552,2502763,5191315,0.517894214,0.482105786,0.001249202,0.001249202,324457.1875,207652.6,,
1,2,1,2,152.19,25,703,333410,840892,19740153,7952878,55778,11170686,28737095,39907781,0.279912481,0.720087519,0.008354511,0.008354511,56767.82504,1596311.24,,
0,2,1,9,174.14,25,511,1192361,3393414,16686509,2905735,235550,6983308,34298302,41281610,0.169162685,0.830837315,0.028883588,0.028883588,80785.92955,1651264.4,,
0,2,1,1,65.16,14,216,2938,202165,10984498,4200293,4543748,2770487,11848250,14618737,0.189516167,0.810483833,0.000200975,0.000200975,67679.33796,1044195.5,,
1,2,1,9,255.75,25,1278,473362,4272209,34372608,18143968,23580134,26818977,89684132,116503109,0.230199668,0.769800332,0.004063085,0.004063085,91160.49218,4660124.36,,
1,2,1,11,362,25,1359,135257,1170642,55448660,23828111,12464674,30319721,85206841,115526562,0.262448051,0.737551949,0.001170787,0.001170787,85008.50773,4621062.48,,
1,2,1,4,61.87,15,54,71127,313013,4189644,21768,203818,2378814,8650863,11029677,0.215673949,0.784326051,0.006448693,0.006448693,204253.2778,735311.8,,
1,2,1,9,151.07,25,378,458416,1698496,13580282,3434651,2936684,13227274,41147809,54375083,0.24325984,0.75674016,0.008430626,0.008430626,143849.4259,2175003.32,,
1,2,1,4,138.08,25,365,1053,629433,20142264,1993406,6556669,5967315,57060849,63028164,0.094676961,0.905323039,1.67E-05,1.67E-05,172679.9014,2521126.56,,
1,1,1,4,602.01,148,4735,1100283,5037897,57317606,52080833,36139339,138502588,123116733,261619321,0.529405043,0.470594957,0.004205664,0.004205664,55252.23252,1767698.115,,
1,2,1,2,520.67,25,1652,311876,3336859,81391642,56149140,56684527,37639662,194146995,231786657,0.162389253,0.837610747,0.00134553,0.00134553,140306.6931,9271466.28,,
1,2,1,9,80.38,34,258,64193,1057202,6974706,696669,24169,3912524,16212083,20124607,0.194414927,0.805585073,0.003189777,0.003189777,78002.35271,591900.2059,,
0,2,1,2,253.9,25,1102,770337,962552,33615970,23761417,255782,22764180,64668951,87433131,0.26036103,0.73963897,0.008810585,0.008810585,79340.40926,3497325.24,,
0,1,1,4,208.05,12,488,52058,445212,37856264,3948999,4314875,32036010,180535511,212571521,0.150706971,0.849293029,0.000244896,0.000244896,435597.3791,17714293.42,,
0,2,1,8,213.92,25,542,10238,685243,33176702,21422508,51324322,10531772,54063902,64595674,0.163041445,0.836958555,0.000158494,0.000158494,119180.2103,2583826.96,,
1,2,1,2,49.52,3,4,737160,1813995,18040862,31174695,85350,62776982,256525272,319302254,0.196606761,0.803393239,0.002308659,0.002308659,79825563.5,106434084.7,,
0,2,1,2,91.83,25,145,177599,409450,17088745,6640175,3691794,3897935,33681286,37579221,0.103725806,0.896274194,0.004725989,0.004725989,259167.0414,1503168.84,,
1,2,1,2,406.44,25,1905,461749,2404505,80559161,18738973,7977832,80137999,200132596,280270595,0.285930813,0.714069187,0.001647511,0.001647511,147123.6719,11210823.8,,
1,2,1,2,183.32,25,445,33615,1346213,21815345,1673524,1315962,10283928,67569709,77853637,0.132093097,0.867906903,0.000431772,0.000431772,174951.9933,3114145.48,,
0,2,1,2,248.3,30,1724,812693,2417007,75993839,25557314,4552047,66281890,170806381,237088271,0.279566297,0.720433703,0.003427808,0.003427808,137522.199,7902942.367,,
1,2,1,2,161.6,22,673,409557,852022,30884851,6560920,7218078,11903133,43065782,54968915,0.216542986,0.783457014,0.007450702,0.007450702,81677.43685,2498587.045,,
0,2,1,2,35.84,16,128,4148,80743,4148774,2785482,674497,2126606,3526032,5652638,0.376214787,0.623785213,0.000733817,0.000733817,44161.23438,353289.875,,
1,2,1,2,118.92,14,247,259951,1167609,25268941,29632534,25813181,8209558,45963542,54173100,0.151543072,0.848456928,0.004798525,0.004798525,219324.2915,3869507.143,,
1,1,1,2,593.8,136,5384,6665532,8757545,100220194,37333649,7778797,257822680,277003962,534826642,0.482067758,0.517932242,0.012462977,0.012462977,99336.30052,3932548.838,,
1,1,1,4,453.54,139,6682,4393385,5213502,105249284,60738382,-68440666,616187528,411776458,1027963986,0.59942521,0.40057479,0.004273871,0.004273871,153840.7641,7395424.36,,
1,2,1,2,190.56,25,406,303122,1877717,36377935,15010432,756662,6436133,87395191,93831324,0.068592584,0.931407416,0.003230499,0.003230499,231111.6355,3753252.96,,
1,2,1,2,236.8,25,781,1001817,2723741,31983759,13460450,7084244,13095490,72350305,85445795,0.153260789,0.846739211,0.011724591,0.011724591,109405.6274,3417831.8,,
1,2,1,2,370.22,36,1882,460892,2994727,49169345,39012000,28656000,28957623,116732377,145690000,0.198761912,0.801238088,0.003163512,0.003163512,77412.32731,4046944.444,,
0,2,1,9,360,22,1454,710709,3712847,48989447,37765759,24382503,33642824,109762223,143405047,0.2346,0.7654,0.004955955,0.004955955,98627.9553,6518411.227,,
1,2,1,11,99.79,21,372,140858,1257133,17397004,11000610,9434009,6311483,28437313,34748796,0.181631703,0.818368297,0.004053608,0.004053608,93410.74194,1654704.571,,
1,2,1,11,160.9,25,224,2688012,3530324,26786802,5738734,4782815,9982137,34310359,44292496,0.225368582,0.774631418,0.060687752,0.060687752,197734.3571,1771699.84,,
0,2,1,13,140.68,18,219,34227,1125678,36897393,12329717,960364,20381439,41207569,61589008,0.330926567,0.669073433,0.000555732,0.000555732,281228.347,3421611.556,,
1,1,1,4,70.37,18,100,4018,1951950,13965990,6065006,7382887,7264332,23058952,30323284,0.239562839,0.760437161,0.000132505,0.000132505,303232.84,1684626.889,,
1,2,1,2,130.2,25,273,32504,158394,18558834,16499524,11489180,5471240,25558019,31029259,0.17632519,0.82367481,0.001047527,0.001047527,113660.2894,1241170.36,,
0,2,1,2,126.39,15,245,822,1308217,26046459,26213682,356040,10293760,38591654,48885414,0.210569148,0.789430852,1.68E-05,1.68E-05,199532.302,3259027.6,,
1,2,1,9,94.66,22,564,5584,1261263,11857006,2349862,439371,19525658,20467171,39992829,0.488228977,0.511771023,0.000139625,0.000139625,70909.27128,1817855.864,,
1,2,1,2,138.19,16,455,74605,529507,19085282,4722396,7959497,7574541,23372863,30947404,0.244755295,0.755244705,0.002410703,0.002410703,68016.27253,1934212.75,,
1,2,1,2,184.3,24,112,330286,570239,17194556,5384237,82893,1903460,28712812,30616272,0.062171515,0.937828485,0.010787923,0.010787923,273359.5714,1275678,,
1,2,1,2,165.8,15,271,339554,1313616,16132531,9406364,246000,4555742,32524181,37079923,0.122862769,0.877137231,0.009157355,0.009157355,136826.2841,2471994.867,,
1,2,1,11,192.82,25,47,106118,1652976,31966134,57941759,96190498,26386456,20242296,46628752,0.565883813,0.434116187,0.002275806,0.002275806,992101.1064,1865150.08,,
1,2,1,2,151.49,25,153,371200,1837690,18609520,2063855,3296562,7165183,18893153,26058336,0.27496702,0.72503298,0.014244962,0.014244962,170315.9216,1042333.44,,
1,2,1,12,101.93,25,96,7658,1160756,11262773,1266069,2256182,579480,22833033,23412513,0.024750867,0.975249133,0.00032709,0.00032709,243880.3438,936500.52,,
1,2,1,4,77.26,25,212,209161,938865,12876701,3898009,178632,6945375,26728994,33674369,0.206251081,0.793748919,0.006211282,0.006211282,158841.3632,1346974.76,,
1,2,1,6,91.42,25,193,177367,901097,12286860,1835760,1118546,9514929,11676403,21191332,0.449000988,0.550999012,0.00836979,0.00836979,109799.6477,847653.28,,
1,2,1,4,176.44,25,1317,92121,1232245,45249540,17190137,3472286,211696687,201276568,412973255,0.512615973,0.487384027,0.000223068,0.000223068,313571.1883,16518930.2,,
0,2,1,2,63.47,17,116,75275,438156,15396478,8056025,3657978,2186367,17570407,19756774,0.11066417,0.88933583,0.003810086,0.003810086,170317.0172,1162163.176,,
0,2,1,11,525.7,20,281,7115,43136,18424664,19291072,12295000,10766564,15468337,26234901,0.410390876,0.589609124,0.000271204,0.000271204,93362.63701,1311745.05,,
0,2,1,8,151.88,17,970,120357,718548,28955327,9430987,21148792,40624054,24051324,64675378,0.628122405,0.371877595,0.00186094,0.00186094,66675.64742,3804434,,
1,2,1,2,387.5,25,943,383818,1224085,44008261,14087576,6313928,20076099,87568765,107644864,0.186503083,0.813496917,0.003565595,0.003565595,114151.4995,4305794.56,,
1,2,1,2,108.24,25,268,17013,723555,16049244,14430756,10378641,2695445,31774009,34469454,0.078198076,0.921801924,0.000493567,0.000493567,128617.3657,1378778.16,,
1,2,1,2,85.41,22,305,2570059,3546847,64148772,14223251,9122387,7297238,127457897,134755135,0.054151836,0.945848164,0.019072067,0.019072067,441820.1148,6125233.409,,
1,2,1,2,715.97,82,2462,333309,1291210,92320609,41574943,34068805,63607974,194040913,257648887,0.246878513,0.753121487,0.001293656,0.001293656,104650.2384,3142059.598,,
0,2,1,12,135.7,25,462,11789,256506,22916905,12647536,20017348,10254014,31593017,41847031,0.245035639,0.754964361,0.000281717,0.000281717,90577.98918,1673881.24,,
0,2,1,9,359.89,25,1192,2092,2214054,58647781,35486059,36855652,18570838,134556167,153127005,0.121277354,0.878722646,1.37E-05,1.37E-05,128462.2525,6125080.2,,
1,2,1,2,221.82,25,1215,159434,1620845,23514904,8444893,2617410,16203778,55396809,71600587,0.226307893,0.773692107,0.002226714,0.002226714,58930.52428,2864023.48,,
1,1,1,2,245,25,1303,313009,2355937,40508911,15597164,9816009,20130841,78030795,98161636,0.205078499,0.794921501,0.00318871,0.00318871,75335.10054,3926465.44,,
1,2,1,2,330.68,25,812,150609,1377983,33585062,15247806,20464703,11257667,82762916,94020583,0.119736196,0.880263804,0.001601873,0.001601873,115788.8953,3760823.32,,
0,2,1,2,330.74,25,953,974394,2713772,49733337,41081062,30231690,31369549,62796558,94166107,0.333129934,0.666870066,0.010347608,0.010347608,98810.18573,3766644.28,,
0,2,1,9,160.36,25,754,148428,737326,29886569,21106680,30402999,17789478,38138304,55927782,0.318079448,0.681920552,0.002653923,0.002653923,74174.77719,2237111.28,,
1,2,1,2,153.3,16,146,32038,301502,14663520,9755610,1152319,3824943,21804016,25628959,0.149243011,0.850756989,0.00125007,0.00125007,175540.8151,1601809.938,,
0,2,1,2,796.79,58,2615,172182,1235263,93003566,82146181,50323699,85531541,281432582,366964123,0.233078755,0.766921245,0.000469207,0.000469207,140330.4486,6326967.638,,
0,2,1,2,182.32,25,1029,176094,1146683,27906962,23478050,2295834,7856653,48189790,56046443,0.140181117,0.859818883,0.00314193,0.00314193,54466.90282,2241857.72,,
0,2,1,2,232.74,25,1345,211304,1071592,37744482,48399338,3969023,14232673,74303287,88535960,0.160755844,0.839244156,0.002386646,0.002386646,65825.99257,3541438.4,,
0,2,1,11,218.41,11,424,84276,2226216,26415911,24384997,20754854,7063634,45128352,52191986,0.135339437,0.864660563,0.001614731,0.001614731,123094.3066,4744726,,
0,2,1,11,181,24,449,70191,855808,22458606,19617486,7706709,14543447,42937817,57481264,0.253011955,0.746988045,0.001221111,0.001221111,128020.6325,2395052.667,,
