12,11,2,5,4,1,8,9,10,1,3,1,1,6,1,7,,"12, 11,  2,  5,  4,  1,  8,  9, 10,  1,  3,  1,  1,  6,  1,  7"
CON,Urban,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev Per Discharge,Rev Per Bed,Rev Per Bed Days,Rev Per FTE,Discharges Per Bed,Discharges Per Bed Days,Discharges Per FTE,Labor %,Overhead %,Depreciation %,,
1,1,0.59942521,0.40057479,0.034492714,0.034492714,19061.86666,916340.9568,2510.523169,280838.2789,48.07194245,0.131703952,48.07194245,0.346567545,0.622733678,0.046781549,,
1,0,0.198761912,0.801238088,0.009035681,0.009035681,27103.08183,1416888.889,3881.887367,137777.5377,52.27777778,0.143226788,52.27777778,0.502490551,0.695831183,0.121808501,,
1,0,0.246878513,0.753121487,0.003189683,0.003189683,42443.52396,1274340.927,3491.345005,145950.1879,30.02439024,0.082258603,30.02439024,0.575599203,0.585024573,0.036370833,,
1,0,0.174254063,0.825745937,0.000237401,0.000237401,18227.36866,158213.56,433.4618082,75469.16619,8.68,0.023780822,8.68,0.613444764,0.86329642,0.044449287,,
1,0,0.2940193,0.7059807,0.003498367,0.003498367,32442.55249,983870.0612,2695.534414,119612.0407,30.32653061,0.083086385,30.32653061,0.570005687,0.522695122,0.032709189,,
1,1,0.472681142,0.527318858,0.034283396,0.034283396,19168.40173,908274.1786,2488.422407,180757.5038,47.38392857,0.129818982,47.38392857,0.402242801,0.716970238,0.047163848,,
1,1,0.521462789,0.478537211,0.020706843,0.020706843,20041.54248,916725.7878,2748.251989,178243.4568,45.74127907,0.137127768,45.74127907,0.537039256,0.597769759,0.047883318,,
1,1,0.405339609,0.594660391,0.024005574,0.024005574,24727.45534,1960462.596,5371.1304,257804.8417,79.28282828,0.217213228,79.28282828,0.370944402,0.549765226,0.050989316,,
1,1,0.516139271,0.483860729,0.008066317,0.008066317,20767.95888,1035282.75,2836.391096,159929.3645,49.85,0.136575342,49.85,0.410115666,0.626759622,0.069742101,,
1,1,0.350978876,0.649021124,0.010512595,0.010512595,22926.3142,1215496.868,3330.128407,186222.9609,53.01754386,0.145253545,53.01754386,0.338278766,0.638724769,0.04695703,,
0,1,0.339731932,0.660268068,0.09306052,0.09306052,17836.53887,528961.3057,1449.209057,166203.5443,29.65605096,0.081249455,29.65605096,0.490955951,0.691576274,0.060400779,,
0,1,0.655961847,0.344038153,0.013688491,0.013688491,23167.60846,1254522.456,3437.047824,256375.4011,54.14984709,0.148355745,54.14984709,0.470072622,0.390949044,0.045437632,,
1,1,0.546917711,0.453082289,0.062290079,0.062290079,12665.60514,797028.4375,2183.639555,149276.2291,62.92857143,0.172407045,62.92857143,0.510140384,0.629828027,0.047739928,,
1,1,0.508400894,0.491599106,0.047824264,0.047824264,13943.80976,680590.7143,1864.632094,174505.1128,48.80952381,0.133724723,48.80952381,0.437472385,0.568969918,0.035666181,,
1,1,0.511666262,0.488333738,0.042046233,0.042046233,18739.52491,974455.2953,2669.740535,195634.2064,52,0.142465753,52,0.416861992,0.612969377,0.074471714,,
1,1,0.502210122,0.497789878,0.052603421,0.052603421,25975.3003,1068234.225,3409.711584,230487.8218,41.125,0.131267456,41.125,0.325582505,0.634973001,0.097388145,,
1,1,0.546322513,0.453677487,0.019634761,0.019634761,27359.60363,622942.1495,1706.69082,213297.3595,22.76868327,0.062379954,22.76868327,0.414558262,0.694238432,0.08822556,,
1,1,0.632482303,0.367517697,0.001796152,0.001796152,8328.136208,366586.0489,1004.345339,74374.98738,44.01777778,0.120596651,44.01777778,0.447604025,0.957158096,0.078327222,,
1,1,0.447659196,0.552340804,0.001567303,0.001567303,8775.705371,370334.7667,1014.615799,63850.82184,42.2,0.115616438,42.2,0.663298639,0.88613225,0.043388653,,
1,1,0.682328977,0.317671023,0.002019726,0.002019726,7380.26074,273143.45,748.3382192,101540.316,37.01,0.10139726,37.01,0.388654112,0.814518726,0.059700022,,
1,1,0.335407545,0.664592455,0.058315427,0.058315427,26650.70679,820841.7692,2248.88156,302498.6676,30.8,0.084383562,30.8,0.303286242,0.524375718,0.041182846,,
1,1,0.37156428,0.62843572,0.002629118,0.002629118,24181.1396,1105796.978,3029.580763,156046.6227,45.72972973,0.125286931,45.72972973,0.493935002,0.583524185,0.06126879,,
1,1,0.357655064,0.642344936,0.002618784,0.002618784,18766.48892,1251643.217,3429.1595,246513.0502,66.69565217,0.182727814,66.69565217,0.320952033,0.496185814,0.071307965,,
0,1,0.447050952,0.552949048,0.025281881,0.025281881,19420.76845,1186577.115,3250.896205,178015.7501,61.09836066,0.167392769,61.09836066,0.458995681,0.550272195,0.075543645,,
1,0,0.219900006,0.780099994,0.002653314,0.002653314,13573.55412,177513.8831,498.579938,86019.94336,13.07792208,0.036731716,13.07792208,0.714933436,0.651062229,0.04753153,,
1,1,0.095780054,0.904219946,0.00087095,0.00087095,60334.42937,937806.8913,2569.333949,168433.2227,15.54347826,0.042584872,15.54347826,0.520232577,0.53782888,0.03513906,,
1,1,0.399375851,0.600624149,0.002388233,0.002388233,28199.11197,1278783.5,3503.516438,167025.2307,45.34836066,0.124242084,45.34836066,0.375090284,0.684720097,0.072107862,,
1,1,0.629980538,0.370019462,0.01813714,0.01813714,14965.11831,467598.6148,1281.092095,117094.0106,31.24590164,0.08560521,31.24590164,0.630897846,0.601311802,0.045777457,,
0,0,0.19281724,0.80718276,0.010736874,0.010736874,36580.73769,851264.25,2332.230822,163455.8125,23.27083333,0.063755708,23.27083333,0.586926739,0.629789629,0.045168456,,
1,0,0.495340102,0.504659898,0.065085579,0.065085579,10987.50228,359303.954,984.3943946,113542.7119,32.70114943,0.08959219,32.70114943,0.630791962,0.601891736,0.074115522,,
0,1,0.335235064,0.664764936,0.008464294,0.008464294,41056.8186,1648168.082,4509.763085,169732.9714,40.14358974,0.109842,40.14358974,0.534667033,0.52833377,0.074723836,,
1,1,0.404516712,0.595483288,0.007932558,0.007932558,28232.09187,1492066.056,4087.852207,252365.0091,52.85,0.144794521,52.85,0.320480219,0.657065388,0.059799345,,
1,0,0.252328611,0.747671389,0.003302163,0.003302163,34949.67869,1657350.553,4540.686446,152285.8134,47.42105263,0.129920692,47.42105263,0.564648212,0.611544939,0.03984962,,
0,1,0.579689609,0.420310391,0.030647312,0.030647312,12012.39536,624978.2361,2509.952755,149496.4551,52.02777778,0.208946899,52.02777778,0.500191351,0.630697362,0.236710221,,
1,0,0.504262812,0.495737188,0.039274256,0.039274256,18232.88967,246627.4583,1355.095925,83481.40089,13.52651515,0.074321512,13.52651515,0.44050173,0.762008669,0.075302341,,
1,1,0.631637305,0.368362695,0.05079168,0.05079168,11503.32534,542156.7246,1485.360889,200890.4438,47.13043478,0.129124479,47.13043478,0.439627249,0.710553614,0.06317983,,
0,1,0.30270045,0.69729955,0.017410603,0.017410603,7713.389042,454029.3625,2508.449517,65035.53984,58.8625,0.325207182,58.8625,0.55121881,0.650337097,0.111413444,,
1,1,0.217052803,0.782947197,0.100230398,0.100230398,28529.92424,282446.25,773.8253425,83787.08098,9.9,0.027123288,9.9,0.474790513,0.683623698,0.084270193,,
1,1,0.51801669,0.48198331,0.001129366,0.001129366,20507.99947,343735.8496,1621.395517,124894.3762,16.76106195,0.079061613,16.76106195,0.356905775,0.741633541,0.059584213,,
1,1,0.498728496,0.501271504,0.04230367,0.04230367,20721.57957,427212.4197,1743.724162,152139.5932,20.61678832,0.084150156,20.61678832,0.346998313,0.831775117,0.029747181,,
1,0,0.558096795,0.441903205,0.039054871,0.039054871,16347.514,961292.2071,2633.67728,193502.3853,58.80357143,0.161105675,58.80357143,0.351507657,0.680509481,0.042411599,,
0,0,0.122257874,0.877742126,0.099082277,0.099082277,22975.74309,378055.4091,1448.488157,103705.9726,16.45454545,0.063044235,16.45454545,0.666901761,0.866860425,0.028053848,,
1,0,0.385375812,0.614624188,0.040589311,0.040589311,20347.24486,520461.1053,1425.920836,119675.1906,25.57894737,0.070079308,25.57894737,0.744702496,0.634137886,0.076909989,,
1,1,0.43068211,0.56931789,0.000654404,0.000654404,19804.41085,1210445.591,3613.270421,151088.2996,61.12,0.182447761,61.12,9.301767388,0.601149774,0.068658654,,
1,0,0.232557241,0.767442759,0.003569135,0.003569135,31342.50483,1389944.143,3808.066145,166074.7696,44.34693878,0.121498462,44.34693878,0.499134241,0.72053935,0.053931032,,
1,0,0.236855619,0.763144381,0.044392655,0.044392655,26008.14161,790859.8163,2166.739223,172877.1012,30.40816327,0.083310036,30.40816327,0.429218951,0.650589383,0.041041949,,
1,0,0.217160612,0.782839388,0.009641242,0.009641242,31598.70787,904826.4921,2478.976691,150434.2992,28.63492063,0.078451837,28.63492063,0.582983892,0.581686511,0.029343239,,
1,1,0.581659985,0.418340015,0.021770196,0.021770196,24372.82078,1180304.623,3233.711296,139168.745,48.42708333,0.132676941,48.42708333,0.507184837,0.554433897,0.056201369,,
0,1,0.483118241,0.516881759,0.084127193,0.084127193,20280.96953,566298.453,2671.219118,256121.989,27.92265193,0.131710622,27.92265193,0.437479729,0.556035628,0.043793884,,
1,1,0.281680694,0.718319306,0.001634183,0.001634183,29296.71154,290176.9524,1921.701671,57001.22539,9.904761905,0.06559445,9.904761905,0.410198309,0.728862241,0.045600049,,
1,1,0.196300453,0.803699547,0.012279087,0.012279087,48761.23019,496989.4615,3427.513528,177813.7608,10.19230769,0.070291777,10.19230769,0.464408315,0.721013431,0.322879854,,
0,1,0.64041884,0.35958116,0.008054495,0.008054495,28285.46514,392318.7329,3269.322774,90642.39935,13.86997636,0.115583136,13.86997636,0.454866732,0.602018499,0.086703312,,
1,0,0.343681943,0.656318057,0.006238067,0.006238067,22146.08485,758398.9434,2077.805324,93492.29875,34.24528302,0.093822693,34.24528302,0.633201389,0.663109728,0.084551781,,
1,0,0.441673897,0.558326103,0.047990109,0.047990109,15665.55316,1020154.593,2794.944092,275120.9673,65.12087912,0.178413367,65.12087912,0.301312531,0.563977246,0.08467943,,
1,0,0.221448854,0.778551146,0.018673285,0.018673285,27278.00338,772752.2055,2117.12933,126891.5579,28.32876712,0.077613061,28.32876712,0.584618426,0.607515025,0.019866458,,
1,1,0.297746413,0.702253587,0.002488108,0.002488108,13623.25616,455177.0294,1244.853523,120043.5852,33.41176471,0.091377091,33.41176471,0.52790456,0.804185301,0.057603251,,
1,1,0.15747847,0.84252153,0.00376604,0.00376604,17010.65217,406292.8846,1962.767559,92428.16519,23.88461538,0.115384615,23.88461538,0.542148024,1.028420668,0.092201391,,
0,0,0.177478148,0.822521852,0.003728094,0.003728094,23253.63158,167174.7568,687.961962,84316.60305,7.189189189,0.029585141,7.189189189,0.66107986,0.895698723,0.032935756,,
1,1,0.463203872,0.536796128,0.017998148,0.017998148,29563.1322,1435773.22,3933.62526,189952.0575,48.56634304,0.133058474,48.56634304,0.555404226,0.582376412,0.063791716,,
0,1,0.70005617,0.29994383,0.003533459,0.003533459,18642.07878,795362.8272,2179.076239,169611.5714,42.66492147,0.116890196,42.66492147,0.519168459,0.584732366,0.00680246,,
1,0,0.31616962,0.68383038,0.003593667,0.003593667,15550.57551,632495.8571,1732.865362,138978.9103,40.67346939,0.111434163,40.67346939,0.523972521,0.586554653,0.045413607,,
1,0,0.384350122,0.615649878,0.000282797,0.000282797,28916.21481,1096342.048,3003.676844,151139.3271,37.9144385,0.103875174,37.9144385,0.516794309,0.598088989,0.041475078,,
0,0,0.201012255,0.798987745,0.000291128,0.000291128,45637.01705,1529305.755,4189.878781,156468.6837,33.51020408,0.091808778,33.51020408,0.545657892,0.587519051,0.040836323,,
1,0,0.584808324,0.415191676,0.042766763,0.042766763,15703.19037,653018.3433,1789.091351,135960.9354,41.58507463,0.113931711,41.58507463,0.49889748,0.709654811,0.082789473,,
1,1,0.646795953,0.353204047,0.03347556,0.03347556,20593.32743,1081511.884,2963.046259,311553.0761,52.51758794,0.143883803,52.51758794,0.320193105,0.603982472,0.039212536,,
1,1,0.447874,0.552126,0.006872298,0.006872298,27674.58267,1609610.609,4409.892079,217859.3888,58.16205534,0.159348097,58.16205534,0.344143205,0.688107325,0.035748668,,
0,1,0.602296248,0.397703752,0.005863434,0.005863434,21346.48159,956307.8537,2620.021517,249968.4457,44.79931973,0.122737862,44.79931973,0.324189576,0.696651235,0.02954712,,
1,0,0.261926563,0.738073437,0.010992897,0.010992897,29408.27593,1250716.676,3426.621031,140767.2118,42.52941176,0.116518936,42.52941176,0.527572627,0.721240836,0.087672534,,
1,0,0.335904215,0.664095785,0.04148667,0.04148667,28917.72632,839417.3333,2299.773516,172522.4024,29.02777778,0.079528158,29.02777778,0.489217598,0.584902157,0.094944628,,
0,0,0.223722617,0.776277383,0.059204431,0.059204431,23310.85076,548701.5641,1503.291956,74313.65815,23.53846154,0.064488936,23.53846154,0.949518773,0.929505839,0.105535675,,
0,1,0.606393942,0.393606058,0.096854917,0.096854917,19712.47437,954544.1971,2615.189581,240988.7681,48.42335766,0.132666733,48.42335766,0.403090174,0.645935433,0.047116415,,
0,0,0.177862206,0.822137794,0.223002271,0.223002271,15547.97844,230732,632.1424658,65127.01818,14.84,0.040657534,14.84,0.969435016,1.173509179,0.108409757,,
0,0,0.21277305,0.78722695,0.123255093,0.123255093,21437.99327,612631.8846,1678.443519,128610.65,28.57692308,0.07829294,28.57692308,0.700055103,0.946554742,0.161442914,,
0,1,0.448975476,0.551024524,0.072739691,0.072739691,19716.44574,1498778.483,4106.24242,254836.5138,76.01666667,0.20826484,76.01666667,0.426872577,0.631904577,0.076197329,,
0,1,0.039957695,0.960042305,0.001608993,0.001608993,86448.69553,1777385.18,4869.548438,319949.8092,20.56,0.056328767,20.56,0.233916173,0.524316907,0.01400248,,
1,1,0.509442608,0.490557392,0.025218394,0.025218394,16824.42195,895963.2463,2454.693825,174354.95,53.25373134,0.145900634,53.25373134,0.47266447,0.456303632,0.080913325,,
1,0,0.381638473,0.618361527,0.003052407,0.003052407,29293.09965,706773.9362,1936.366948,123172.4387,24.12765957,0.066103177,24.12765957,0.641193707,0.610030984,0.050020508,,
1,1,0.529451487,0.470548513,0.010515668,0.010515668,22158.83317,1052674.922,2884.040881,225325.1505,47.50588235,0.130153102,47.50588235,0.36945764,0.74809055,0.057588845,,
1,0,0.286753438,0.713246562,0.002317104,0.002317104,30358.41399,1506911.604,4128.524944,145249.8766,49.63736264,0.135992774,49.63736264,0.630300379,0.535394428,0.034256149,,
1,0,0.375662217,0.624337783,0.003235128,0.003235128,29207.13487,918655.6641,2516.864833,149599.1514,31.453125,0.086172945,31.453125,0.487619345,0.616333293,0.05999787,,
1,0,0.370629988,0.629370012,0.001875948,0.001875948,24936.98302,924135.2529,2531.877405,177577.702,37.05882353,0.101531023,37.05882353,0.396177163,0.647533984,0.049445264,,
1,0,0.211066101,0.788933899,0.003184588,0.003184588,36277.02612,1411830.492,3868.028745,179435.0779,38.91803279,0.106624747,38.91803279,0.459793982,0.56903895,0.07013346,,
1,0,0.145751298,0.854248702,0.019919516,0.019919516,40839.8603,1784279.414,4888.43675,179648.3109,43.68965517,0.119697685,43.68965517,0.369607596,0.609981963,0.067592292,,
1,1,0.264990651,0.735009349,0.009478117,0.009478117,29023.69085,1262208.067,3458.104292,185953.0627,43.48888889,0.119147641,43.48888889,0.40346912,0.614861121,0.093002856,,
1,1,0.372460123,0.627539877,0.000240905,0.000240905,23986.70929,1269043.319,3482.116107,163691.9942,52.90610329,0.145168562,52.90610329,0.455933751,0.553915204,0.045995552,,
1,1,0.36990779,0.63009221,0.008920151,0.008920151,19469.40822,652480.0105,1787.616467,180480.6332,33.51308901,0.091816682,33.51308901,0.394704483,0.615993355,0.106262267,,
1,1,0.501734154,0.498265846,0.023241519,0.023241519,21363.54308,985202.6786,2553.165348,177837.2846,46.11607143,0.119510389,46.11607143,0.545500473,0.637151121,0.029169234,,
1,0,0.216200177,0.783799823,0.001454391,0.001454391,28432.03162,867176.9643,2375.827299,153798.6065,30.5,0.083561644,30.5,0.395894745,0.650379196,0.066364111,,
1,1,0.353434698,0.646565302,0.011143369,0.011143369,32672.29446,1681929.351,4608.02562,148018.9269,51.47876448,0.141037711,51.47876448,0.33762093,0.531664236,0.041819587,,
1,1,0.350899634,0.649100366,0.007548805,0.007548805,32313.62674,1508228.795,4132.133685,162754.9763,46.6746988,0.127875887,46.6746988,0.416736419,0.651624921,0.029569345,,
1,1,0.38164216,0.61835784,0.002987454,0.002987454,23333.26898,1726902.454,4731.239599,206263.3223,74.01030928,0.202767971,74.01030928,0.423384467,0.637900177,0.007780641,,
1,1,0.405430603,0.594569397,0.01440101,0.01440101,18342.85103,823521.3663,2256.222921,205488.6923,44.8960396,0.123002848,44.8960396,0.383924158,0.460331952,0.04958601,,
1,1,0.416947664,0.583052336,0.013122378,0.013122378,19203.19716,943852.381,2432.609229,211988.2353,49.15079365,0.126677303,49.15079365,0.391391713,0.605854628,0.134062353,,
0,1,0.669333786,0.330666214,0.021922354,0.021922354,22240.97589,1118779.616,3338.15469,283693.6784,50.30263158,0.150090298,50.30263158,0.43799927,0.518891184,0.050535087,,
0,1,0.5689203,0.4310797,0.00598936,0.00598936,33657.68019,1990095.05,5820.476249,214713.88,59.12751678,0.172931593,59.12751678,0.476896019,0.620461481,0.0083971,,
0,1,0.334731207,0.665268793,0.004091539,0.004091539,47280.57927,1130793.854,3098.065354,214631.2824,23.91666667,0.065525114,23.91666667,0.655176834,0.632892858,0.062135239,,
0,1,0.893208827,0.106791173,0.000606883,0.000606883,17761.5608,274391.215,751.7567533,163364.4558,15.44859813,0.042324926,15.44859813,0.563138142,0.724818681,0.066199703,,
0,1,0.867093548,0.132906452,0.00230222,0.00230222,23380.96982,704769.2331,1930.874611,226591.9888,30.14285714,0.08258317,30.14285714,0.479465779,0.587808916,0.011763462,,
0,1,0.439294739,0.560705261,0.009203399,0.009203399,25879.62551,1133131.354,3104.469463,313841.0456,43.784689,0.119958052,43.784689,0.383856185,0.508141636,0.024161673,,
0,1,0.758136723,0.241863277,0.00225937,0.00225937,20451.61766,751472.2439,1624.93339,199768.9295,36.74390244,0.079452561,36.74390244,0.468787725,0.554917028,0.059747091,,
0,1,0.553027317,0.446972683,0.001129259,0.001129259,30833.17587,1828894.168,5010.668955,335641.7386,59.31578947,0.162509012,59.31578947,0.476486315,0.577636745,0.028414185,,
0,1,0.695698132,0.304301868,0.002375929,0.002375929,17000.1889,1179675.27,3231.987042,249125.2247,69.39189189,0.190114772,69.39189189,0.319689076,0.502253409,0.005346043,,
0,1,0.621504549,0.378495451,0.015739298,0.015739298,25986.65062,1074198.183,2943.00872,222087.3725,41.33653846,0.11325079,41.33653846,0.472356783,0.600085103,0.054071851,,
1,0,0.359906202,0.640093798,0.004370631,0.004370631,34910.77109,1880950.03,5153.287754,218322.785,53.87878788,0.147613117,53.87878788,0.472808623,0.742897653,0.022861159,,
1,1,0.339469761,0.660530239,0.010457504,0.010457504,26705.07261,1280524.716,3508.286893,281961.8931,47.95061728,0.131371554,47.95061728,0.292351697,0.650265571,0.039695832,,
1,1,0.261578655,0.738421345,0.047944662,0.047944662,30165.7621,1335050.443,3657.672446,183138.0803,44.25714286,0.121252446,44.25714286,0.414441965,0.648490928,0.068930964,,
1,1,0.402955713,0.597044287,0.037861048,0.037861048,21904.88757,1170414.388,3206.614763,205369.5545,53.43165468,0.146388095,53.43165468,0.408433181,0.636650501,0.023098245,,
1,1,0.318471583,0.681528417,0.022479877,0.022479877,28665.96691,1905904.587,5221.656402,193989.1485,66.48666667,0.182155251,66.48666667,0.396404128,0.58622028,0.008577117,,
1,1,0.268344931,0.731655069,0.028060178,0.028060178,28715.10584,1229963.7,3369.763562,258649.3131,42.83333333,0.117351598,42.83333333,0.380404533,0.580931833,0.105536502,,
1,0,0.356782387,0.643217613,0.003136367,0.003136367,23793.0843,1226716.519,3360.867176,134389.3713,51.55769231,0.141253952,51.55769231,0.527726541,0.70490528,0.045819775,,
1,0,0.139673881,0.860326119,0.000852987,0.000852987,48132.79887,353976.625,969.7989726,100383.3038,7.354166667,0.020148402,7.354166667,0.618381287,0.664603913,0.035636769,,
1,0,0.255402483,0.744597517,0.003116356,0.003116356,29324.45601,758281.5583,2077.483721,150330.8943,25.85833333,0.070844749,25.85833333,0.540489165,0.585924421,0.017448829,,
0,1,0.379046297,0.620953703,0.00318985,0.00318985,46912.47328,1536383.5,4209.269863,197732.7542,32.75,0.089726027,32.75,0.482752603,0.592308431,0.041094113,,
1,1,0.726661483,0.273338517,0.027850241,0.027850241,22519.00674,981548.7966,2689.986715,302388.2358,43.58757062,0.119454057,43.58757062,0.35051793,0.572852551,0.027329704,,
1,0,0.295550097,0.704449903,0.011863049,0.011863049,17834.47879,449104.6023,1230.423568,130916.9372,25.18181818,0.068991283,25.18181818,0.679499701,0.704319086,0.028992056,,
1,0,0.304928537,0.695071463,0.011481448,0.011481448,33062.08333,1158913.026,3175.104182,163142.5317,35.05263158,0.096034607,35.05263158,0.573739708,0.558812267,0.021614492,,
1,1,0.583400876,0.416599124,0.01360841,0.01360841,25379.58294,988067.2368,2707.033526,162002.6967,38.93157895,0.10666186,38.93157895,0.536856384,0.660684378,0.040932461,,
1,1,0.437792179,0.562207821,0.004289748,0.004289748,21005.47486,1076604.549,2949.601505,141226.6476,51.25352113,0.140420606,51.25352113,0.544468477,0.650217792,0.048927495,,
1,1,0.410126599,0.589873401,0.011966681,0.011966681,21322.87233,1216263.516,3332.228811,218508.3902,57.04032258,0.156274856,57.04032258,0.365400713,0.65718474,0.056320019,,
1,1,0.287973859,0.712026141,0.005787033,0.005787033,26130.22549,1019675.374,2793.631163,159165.2937,39.02283105,0.106911866,39.02283105,0.475029982,0.491005274,0.054163366,,
1,1,0.446676978,0.553323022,0.033462748,0.033462748,23646.63115,491805.5211,1347.412387,204207.9145,20.79812207,0.056981156,20.79812207,0.399444717,0.713550413,0.07150059,,
0,0,0.497769532,0.502230468,0.018240818,0.018240818,19692.03375,560709.2565,1536.189744,194746.5743,28.47391304,0.078010721,28.47391304,0.360565639,0.573425618,0.051166772,,
0,0,0.23834112,0.76165888,0.035532254,0.035532254,29179.36885,254277.3571,1199.421496,128623.9793,8.714285714,0.041105121,8.714285714,0.462423718,0.747500878,0.066130451,,
