CON,Urban,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev/Discharge,Rev Per Bed,Rev Per Bed Days,Discharges Per Bed,Discharges Per Bed Days,Discharge/FTE,Labor %,Overhead %,Depreciation %,LbrExp/FTE,Overhead Exp Per Bed
0.0,1.0,0.31001752345518613,0.6899824765448138,0.0003713719644986452,0.0003713719644986452,36593.530083443125,4629081.555555556,12682.415220700152,126.5,0.34657534246575344,126.5,0.26348656059298925,0.6813284223839555,0.027079489778317915,73943.66643090498,3153924.8333333335
1.0,1.0,0.475042375182748,0.5249576248172519,0.00016575255393065403,0.00016575255393065403,48426.31696428572,2169499.0,5943.8328767123285,44.8,0.12273972602739726,44.8,0.30323611580369475,0.6196520026052098,0.04480836358993482,71973.13604288605,1344334.4
0.0,1.0,0.4021097254372962,0.5978902745627038,6.399557514472289e-05,6.399557514472289e-05,63428.1875637105,3888940.75,10654.632191780822,61.3125,0.16797945205479453,61.3125,0.22566490309732798,0.6023061678170335,0.027437050178766544,91226.34485446986,2342333.0
0.0,1.0,0.26177249974470385,0.7382275002552962,0.0002308037160704625,0.0002308037160704625,113407.25037037037,4252771.888888889,11651.429832572298,37.5,0.10273972602739725,37.5,0.20531070885610894,0.5127110692014806,0.029370700369617756,92033.22012063008,2180443.222222222
1.0,0.0,0.12495354369168139,0.8750464563083186,0.008959240162290183,0.008959240162290183,68649.66621438263,2023792.16,5544.6360547945205,29.48,0.08076712328767123,29.48,0.6055423991760103,0.4451079403331615,0.03880835273124094,141629.52570266274,900805.96
1.0,1.0,0.4753204443542427,0.5246795556457573,0.008412339900577957,0.008412339900577957,20521.881665107576,522330.75,2885.8052486187844,25.452380952380953,0.14062088923967378,25.452380952380953,0.5210838972377997,0.4840083423696393,0.06628378575033066,37557.84735683543,252812.44047619047
1.0,1.0,0.4354603071743088,0.5645396928256913,0.004167042337197972,0.004167042337197972,23787.0547752809,740388.3278688524,4090.5432478942125,31.12568306010929,0.17196509977960933,31.12568306010929,0.40024544349286384,0.5672232893528684,0.05099027785330552,37000.68297808466,419965.5027322404
1.0,1.0,0.4052747280355928,0.5947252719644072,-0.00043183325626783444,-0.00043183325626783444,30064.545289384896,1524193.3289473683,4175.872134102379,50.69736842105263,0.13889689978370584,50.69736842105263,0.22833432694203482,0.5611177778050379,0.039336648938192005,70473.06298625174,855251.9736842106
1.0,0.0,0.1738359697327611,0.8261640302672388,7.760496187501037e-07,7.760496187501037e-07,44331.79128440367,805360.875,2206.4681506849315,18.166666666666668,0.049771689497716896,18.166666666666668,0.5554072266050918,0.6332132888046409,0.09090831485947216,102017.27644207925,509965.2083333333
1.0,0.0,0.18788676680729507,0.8121132331927049,0.0009545483621319538,0.0009545483621319538,105709.42857142857,443979.6,1213.0590163934426,4.2,0.011475409836065573,4.2,0.6842647725255845,0.6318818852637974,0.002913797540847973,66428.48396501459,280542.6666666667
0.0,0.0,0.17151978790471706,0.828480212095283,0.0019823153081691023,0.0019823153081691023,56594.31295487627,1620012.2083333333,4438.389611872146,28.625,0.07842465753424657,28.625,0.4013132136975751,0.6849589413673743,0.05137844511614149,75081.44358007859,1109641.8472222222
1.0,0.0,0.2823501077970707,0.7176498922029293,0.027244819458386464,0.027244819458386464,24936.473039215685,1017408.1,2787.4194520547944,40.8,0.11178082191780822,40.8,0.5542835760792547,0.47188527396233626,0.022075900516223528,86758.86153846154,480099.9
1.0,0.0,0.148866033817107,0.8511339661828929,0.0005580329232279597,0.0005580329232279597,51359.963302752294,254465.27272727274,697.1651307596513,4.954545454545454,0.01357409713574097,4.954545454545454,0.6999013617861055,0.5398411213818067,0.01816554357479749,76978.64440078585,137370.81818181818
1.0,0.0,0.47342430498459936,0.5265756950154006,0.015184528018321873,0.015184528018321873,23590.87632011265,1104623.3406593406,3018.0965591785266,46.824175824175825,0.1279349066234312,46.824175824175825,0.47423322627481274,0.5965784851489928,0.05232903266793025,76272.4276,658994.5192307692
1.0,1.0,0.43700928185682764,0.5629907181431724,0.01630787244551805,0.01630787244551805,30517.535657203745,1946455.8300970874,5332.75569889613,63.78155339805825,0.17474398191248836,63.78155339805825,0.45893471689786514,0.6337120401463749,0.1015676186627285,95498.04768181677,1233492.495145631
1.0,0.0,0.305352376936598,0.694647623063402,0.0040300705187978165,0.0040300705187978165,54852.11578947368,281673.02702702704,769.5984345000738,5.135135135135135,0.01403042386648944,5.135135135135135,0.6297657567687741,0.7412457917950102,0.10340358218682157,69534.45280220362,208788.94594594595
1.0,0.0,0.16478900898698987,0.8352109910130101,0.0028357304923757247,0.0028357304923757247,67894.28396739131,1998807.72,5461.223278688524,29.44,0.08043715846994536,29.44,0.48556880698859817,0.571259910883274,0.05354417982736229,90733.55396006281,1141838.72
1.0,0.0,0.19519205095591205,0.8048079490440879,0.003171682687048875,0.003171682687048875,30595.746666666666,264770.8846153846,723.4177175283733,8.653846153846153,0.02364438839848676,8.653846153846153,0.5683173390985501,0.7398703058653178,0.08493279312752695,58392.850746268654,195896.11538461538
1.0,1.0,0.24191157526108437,0.7580884247389157,0.14246735574298997,0.14246735574298997,25100.76957494407,233750.91666666666,638.6637067395264,9.3125,0.025443989071038252,9.3125,0.714452813197524,0.46416172699501,0.060772043318190194,88518.02120141343,108498.22916666667
1.0,0.0,0.4150585693252973,0.5849414306747027,0.001633912177791468,0.001633912177791468,96983.19620253165,696515.6818181818,1903.048310978639,7.181818181818182,0.019622454048683558,7.181818181818182,0.6872320632342351,0.4279572116923557,0.019057392494915438,77170.55547413162,298078.9090909091
0.0,0.0,0.3361037105425737,0.6638962894574263,0.004078035388230913,0.004078035388230913,63669.54382332643,2365568.435897436,6481.0094134176325,37.15384615384615,0.1017913593256059,37.15384615384615,0.3765824962610765,0.6178168332912969,0.052535602951354385,87463.96203615125,1461488.0
0.0,1.0,0.30933865327612886,0.6906613467238711,0.13980903956514015,0.13980903956514015,19675.482580645163,983774.1290322581,2695.2715863897483,50.0,0.136986301369863,50.0,0.5841833350285821,0.5929022259830296,0.05291015856708257,90772.08946858918,583281.8709677419
0.0,1.0,0.1738947106538715,0.8261052893461285,0.001345880328431439,0.001345880328431439,173755.7605633803,8224439.333333333,22532.710502283106,47.333333333333336,0.12968036529680366,47.333333333333336,0.1955094973444593,0.527170754523841,0.03276182797952022,83337.77137921106,4335683.888888889
0.0,1.0,0.6894699558294994,0.31053004417050056,6.199014799325392e-05,6.199014799325392e-05,53978.80073649754,4122630.90625,11294.87919520548,76.375,0.20924657534246574,76.375,0.13586782784770426,0.7259508034572796,0.017761860184715633,88584.8225758624,2992827.21875
1.0,1.0,0.498668195165757,0.501331804834243,0.03828093298306534,0.03828093298306534,19396.918821348423,1142523.1091954024,3130.200299165486,58.90229885057471,0.16137616123445125,58.90229885057471,0.31892509671866043,0.4170835277906122,0.04301205789137161,81153.51739497735,476527.5689655172
1.0,1.0,0.5542603704095993,0.4457396295904007,0.01861686840866832,0.01861686840866832,21098.412077043205,1243253.055214724,3396.8662710784806,58.92638036809816,0.1610010392570988,58.92638036809816,0.5138208318402847,0.5370085853534213,0.04231775724251766,85061.85586380422,667637.5644171779
1.0,0.0,0.12667866278327206,0.873321337216728,0.0019427196834176693,0.0019427196834176693,55888.11777301927,2087980.08,5704.863606557377,37.36,0.10207650273224043,37.36,0.5095970838955514,0.659333435786418,0.03948710085395068,106088.83305415968,1376675.08
1.0,1.0,0.4855968769122062,0.5144031230877938,0.004174067486916354,0.004174067486916354,20858.02435929967,620388.4830188679,1695.0505000515518,29.743396226415094,0.08126610990823796,29.743396226415094,0.5052184891477737,0.5941150459175465,0.050725209623370016,70620.34196609247,368582.1320754717
0.0,0.0,0.22761313206950598,0.772386867930494,0.0008637887709905074,0.0008637887709905074,38969.44923425979,1402104.8775510204,3841.383226167179,35.97959183673469,0.09857422421023204,35.97959183673469,0.4587535076090191,0.6149290791502263,0.04067300331066387,77253.31143683514,862195.0612244898
1.0,1.0,0.3571707726889279,0.6428292273110721,8.448550951281204e-05,8.448550951281204e-05,35960.277098150786,1975005.84375,5410.974914383562,54.921875,0.1504708904109589,54.921875,0.4568067891951016,0.568954788060991,0.01996659440263998,90590.46251843484,1123689.03125
1.0,1.0,0.2688361708843292,0.7311638291156708,1.3579091749484478e-05,1.3579091749484478e-05,58648.38144329897,2528396.888888889,6927.114764079148,43.111111111111114,0.11811263318112633,43.111111111111114,0.14609630555540418,0.5339427196117066,0.05109372772523582,73098.17502198768,1350019.111111111
1.0,1.0,0.272485096378815,0.727514903621185,0.00017107404205711035,0.00017107404205711035,59969.823397075364,2176047.8775510206,5961.775006989097,36.285714285714285,0.09941291585127202,36.285714285714285,0.23825417406688587,0.5378567788490098,0.04233809156322397,77345.6294717613,1170402.1020408163
0.0,0.0,0.23566404818507278,0.7643359518149272,0.016908468088969092,0.016908468088969092,10246.034965034965,119606.77551020408,436.52107850439444,11.673469387755102,0.04260390287501862,11.673469387755102,0.9568019830969919,1.2944842043621854,0.022739650951451116,55741.153081510936,154829.08163265305
1.0,1.0,0.3350380777694698,0.6649619222305302,0.004042569395855134,0.004042569395855134,35068.25419803127,1214293.2330827068,3383.660756063664,34.6265664160401,0.09648785870423007,34.6265664160401,0.43735550863462147,0.48532188242384466,0.040830246665139326,84992.56204976817,589323.0776942356
1.0,1.0,0.5581449453982515,0.4418550546017484,0.029906727160078316,0.029906727160078316,44833.27704557935,1943842.7976190476,5325.59670580561,43.357142857142854,0.1187866927592955,43.357142857142854,0.5492291211698085,0.5959465233308874,0.03714834131789574,104289.59542277681,1158426.357142857
1.0,1.0,0.5000447827372086,0.49995521726279135,0.028757224152456004,0.028757224152456004,25704.96149352546,1357406.9897172237,3718.9232594992427,52.80719794344473,0.1446772546395746,52.80719794344473,0.36496535539779223,0.639890797841103,0.06976746581957954,83166.38097704126,868592.2416452442
0.0,1.0,0.1619531017696098,0.8380468982303902,0.013304551457446204,0.013304551457446204,33033.51679586563,456570.39285714284,1250.8777886497064,13.821428571428571,0.03786692759295499,13.821428571428571,0.7093090245589575,0.9054407272982706,0.09239687730831055,69698.58570330516,413397.4285714286
0.0,0.0,0.29884146917385995,0.7011585308261401,0.01439966774121694,0.01439966774121694,12376.935956790123,381916.88095238095,1046.347619047619,30.857142857142858,0.08454011741682975,30.857142857142858,0.6859878947731646,0.824302582916789,0.09617475355676057,57598.38253768844,314815.0714285714
0.0,1.0,0.30083728323099146,0.6991627167690085,0.0012128978535455013,0.0012128978535455013,58167.0,3125620.8529411764,8563.344802578566,53.73529411764706,0.14721998388396454,53.73529411764706,0.20316197133126745,0.6001946963779214,0.0699753495561997,80983.67591897974,1875981.0588235294
0.0,1.0,0.08481889905905916,0.9151811009409409,1.9603405930082196e-05,1.9603405930082196e-05,113848.4909090909,2504666.8,6862.100821917808,22.0,0.06027397260273973,22.0,0.24156686230679467,0.6582210456097394,0.04536970745969084,77619.56382296344,1648624.4
1.0,1.0,0.5962426832184334,0.40375731678156657,0.006559848486090271,0.006559848486090271,20890.821371610844,959807.176724138,2629.6087033538024,45.94396551724138,0.12587387812942843,45.94396551724138,0.42147834875148793,0.6098900028254148,0.0201178788313107,85674.33133113029,585376.801724138
1.0,1.0,0.5508324490616794,0.4491675509383206,0.0037612480635955264,0.0037612480635955264,19914.713280258453,1049245.1063829786,2874.644127076654,52.68693009118541,0.14434775367448058,52.68693009118541,0.39499722249291747,0.6009074000923055,0.041718251975859676,82706.26815879659,630499.1489361703
1.0,1.0,0.0856625515631722,0.9143374484368277,0.00013617880801726216,0.00013617880801726216,164049.02,2563265.9375,7022.646404109589,15.625,0.04280821917808219,15.625,0.22517376818221774,0.5162363542311926,0.018994663912042877,62822.34013605442,1323251.0625
0.0,1.0,0.2080626445741444,0.7919373554258556,3.725654908240882e-05,3.725654908240882e-05,83869.33333333333,5493441.333333333,15050.524200913242,65.5,0.17945205479452056,65.5,0.24388795390187717,0.6741418736670468,0.029164717878119386,83492.989198172,3703358.8333333335
0.0,1.0,0.3758467939300177,0.6241532060699823,0.001092830070756088,0.001092830070756088,41064.02182011709,2411228.03125,6606.104195205479,58.71875,0.16087328767123288,58.71875,0.17002272584209782,0.4491526147523091,0.0408835632600437,69250.60177364865,1083009.375
0.0,1.0,0.0145979409926549,0.9854020590073451,0.000845483962706471,0.000845483962706471,231294.22222222222,780618.0,2138.6794520547946,3.375,0.009246575342465754,3.375,0.3407883241226823,0.5483275750751327,0.052393584313966624,44908.292888795106,428034.375
1.0,1.0,0.6393184061255988,0.3606815938744012,0.0007380034452536689,0.0007380034452536689,33862.35740904188,1469338.1212765956,4014.585030810371,43.39148936170213,0.11855598186257411,43.39148936170213,0.4283465180487396,0.6344993848199855,0.047954186904508346,85792.15719257541,932294.1340425531
1.0,0.0,0.25528919983942033,0.7447108001605797,0.010800012570807718,0.010800012570807718,15322.257365499572,703622.0931372549,1927.7317620198764,45.92156862745098,0.12581251678753694,45.92156862745098,0.46332414945865513,0.6469043128494771,0.0640563537243599,62247.32497192062,455176.1666666667
1.0,0.0,0.35989921130215,0.6401007886978499,0.02835445354928632,0.02835445354928632,23347.095703125,569224.4285714285,1559.5189823874755,24.38095238095238,0.06679712981082844,24.38095238095238,0.6152029917398887,0.5870642870545746,0.04782166846401616,81398.63855221651,334171.3333333333
1.0,0.0,0.24154829506639966,0.7584517049336004,0.003808053437868568,0.003808053437868568,10243.438563327032,246308.13636363635,674.8168119551681,24.045454545454547,0.06587795765877957,24.045454545454547,0.6960891005150791,0.7505353143208092,0.04816048043295362,84007.86191536748,184862.95454545456
1.0,0.0,0.15021360567652323,0.8497863943234768,0.0012569900602648013,0.0012569900602648013,20938.041666666668,284029.0869565217,778.1618820726623,13.565217391304348,0.03716497915425849,13.565217391304348,0.5217841283555006,0.5738505961345968,0.03430596284612002,100283.70108855545,162990.26086956522
1.0,0.0,0.4039719968708589,0.5960280031291412,0.004258367881371917,0.004258367881371917,12308.1243567753,253257.7588235294,693.8568734891217,20.576470588235296,0.05637389202256245,20.576470588235296,0.6034217777521664,0.6393053076197491,0.05419022177800301,63802.18571182986,161909.0294117647
1.0,0.0,0.3470149564329202,0.6529850435670798,0.01254517459060716,0.01254517459060716,18079.123605947956,648437.9,1776.542191780822,35.86666666666667,0.0982648401826484,35.86666666666667,0.4104028568759887,0.49327530053379054,0.03219285403685791,52337.8982561951,319858.4
1.0,0.0,0.45228367866019653,0.5477163213398034,0.010962330696253578,0.010962330696253578,13193.875,351071.8043478261,961.8405598570578,26.608695652173914,0.07290053603335318,26.608695652173914,0.5768190119412584,0.6406465963267889,0.03119812663122365,70452.46558765693,224912.95652173914
1.0,0.0,0.5032893004031628,0.49671069959683717,0.00762132908424654,0.00762132908424654,15637.2729844413,368518.4,1009.6394520547946,23.566666666666666,0.0645662100456621,23.566666666666666,0.5833828107361804,0.45858831833996166,0.03271849293459069,67669.90871891721,168998.23333333334
1.0,0.0,0.21817653569423753,0.7818234643057624,0.002155581486518223,0.002155581486518223,11558.369189907038,248670.05714285714,681.2878277886497,21.514285714285716,0.058943248532289626,21.514285714285716,0.6023171036044089,0.783547148878399,0.04305015986760196,54863.81998953428,194844.7142857143
1.0,1.0,0.31964860518614213,0.6803513948138579,0.014747364404710023,0.014747364404710023,47674.03597430407,2782971.85,7603.748224043716,58.375,0.15949453551912568,58.375,0.3594615680356235,0.3101831321074987,0.03634820273155116,96686.9400280288,863230.925
1.0,1.0,0.3312709973355077,0.6687290026644923,0.06994955488807963,0.06994955488807963,16724.94089993284,858739.2068965518,2352.7101558809636,51.3448275862069,0.14067076051015587,51.3448275862069,0.5662805633348253,0.6311644051381341,0.03279923436538766,66900.16761808378,542005.6206896552
1.0,1.0,0.24395095330322414,0.7560490466967759,0.0018589247125692984,0.0018589247125692984,16156.813984168866,462145.8490566038,1266.153011113983,28.60377358490566,0.07836650297234428,28.60377358490566,0.5176710529592675,0.8315664457802058,0.031661572165611364,75871.79870751555,384304.9811320755
1.0,0.0,0.2853445753713946,0.7146554246286054,0.010300219819011427,0.010300219819011427,32505.022184300342,340141.83928571426,929.349287665886,10.464285714285714,0.028590944574551132,10.464285714285714,0.6011183464797223,0.6166324101242848,0.02633848704818153,52086.0119183005,209742.48214285713
1.0,0.0,0.17113427912659165,0.8288657208734084,0.03169383103021843,0.03169383103021843,25594.663529411766,293992.75675675675,805.4596075527583,11.486486486486486,0.031469825990373936,11.486486486486486,0.6205881887878834,0.5951321470321203,0.04520620658791741,71837.73544748324,174964.54054054053
1.0,0.0,0.28728500836951354,0.7127149916304865,0.021456044667662627,0.021456044667662627,26062.745951417004,572222.0666666667,1563.4482695810564,21.955555555555556,0.05998785670916818,21.955555555555556,0.5691195333528829,0.590484277024852,0.03906657372683558,79732.44831338411,337888.13333333336
1.0,0.0,0.3571697021990656,0.6428302978009344,0.017052499213150538,0.017052499213150538,24339.618821292777,556636.5,1525.031506849315,22.869565217391305,0.06265634306134604,22.869565217391305,0.31921065964561446,0.4929627597496594,0.05627823856166535,60387.72072404876,274401.0652173913
1.0,0.0,0.20518904475580102,0.794810955244199,0.00627157468570211,0.00627157468570211,19656.544502617802,229861.22448979592,629.7567794240985,11.693877551020408,0.032038020687727146,11.693877551020408,0.5992384935009589,0.6722383514454151,0.06694038994246751,54417.02007578812,154521.5306122449
1.0,0.0,0.2964099529123595,0.7035900470876405,0.019385877706008917,0.019385877706008917,17152.05736782902,1143613.425,3124.626844262295,66.675,0.182172131147541,66.675,0.39201037273587447,0.5990431819213735,0.05285136015257953,78447.58300888052,685073.825
1.0,1.0,0.34393847378689024,0.6560615262131098,0.059821206964824944,0.059821206964824944,15492.773514851486,641956.9743589744,1758.7862311204776,41.43589743589744,0.11352300667369161,41.43589743589744,0.6412812153478454,0.6656601956149949,0.06178575271559457,81272.19944317894,427325.2051282051
1.0,0.0,0.3822854111935512,0.6177145888064488,0.054808020383753715,0.054808020383753715,32288.269516728626,457133.9210526316,1248.9997842968075,14.157894736842104,0.038682772505033075,14.157894736842104,0.47269546543685315,0.5405984046250641,0.03185868197440011,79381.62219644239,247125.86842105264
1.0,0.0,0.2913027690055655,0.7086972309944345,0.05161111360062681,0.05161111360062681,68392.98380566802,422326.675,1153.898019125683,6.175,0.016871584699453553,6.175,0.6182963105515417,0.6306639285808787,0.02554343743501402,81277.10683993464,266346.2
1.0,1.0,0.31053659277001083,0.6894634072299891,0.005416418283560564,0.005416418283560564,16225.585023400936,216679.16666666666,612.8815556865056,13.354166666666666,0.03777253977607543,13.354166666666666,0.8754086302713305,1.014503682479857,0.07284829721362229,64554.55899035735,219821.8125
1.0,0.0,0.22627730159605478,0.7737226984039453,0.04222500475761786,0.04222500475761786,27596.27210884354,1014163.0,2770.937158469945,36.75,0.10040983606557377,36.75,0.46401692824526236,0.5870196038506631,0.047865136077731095,68959.58089865002,595333.5625
1.0,1.0,0.6897042474114115,0.31029575258858855,0.007071230166744884,0.007071230166744884,18156.688569742277,961358.8333333334,2626.6634790528233,52.947916666666664,0.14466643897996356,52.947916666666664,0.4030662739875312,0.6772400107972171,0.09406627866840564,92860.94760228663,651070.6666666666
0.0,1.0,0.2432638269079004,0.7567361730920996,0.021178949176232954,0.021178949176232954,29509.476142131978,660609.8636363636,1809.8900373599004,22.386363636363637,0.06133250311332503,22.386363636363637,0.4309599387398022,0.7148021693728323,0.08286248168617194,61716.71182933439,472205.36363636365
1.0,0.0,0.4654402361916405,0.5345597638083596,0.005140152812448364,0.005140152812448364,35622.59588573657,1893165.6269430052,5172.583680172145,53.145077720207254,0.14520513038307992,53.145077720207254,0.43773501326831565,0.557727221619968,0.0492210806624229,95960.95444945761,1055870.0051813473
1.0,1.0,0.4178137531321663,0.5821862468678337,0.004072464885408924,0.004072464885408924,26836.639290136194,1806254.9166666667,4948.643607305936,67.30555555555556,0.18439878234398782,67.30555555555556,0.4372399555329161,0.5866787144616308,0.04154029446163599,83326.43772484486,1059691.3125
1.0,0.0,0.20253891835339255,0.7974610816466075,0.009414900765301262,0.009414900765301262,56873.00161160355,1534334.6739130435,4215.205148112756,26.97826086956522,0.07411610129001434,26.97826086956522,0.5307719625536603,0.6083543079393072,0.03755431737548898,89277.10016443841,933419.1086956522
1.0,0.0,0.28638401724144263,0.7136159827585573,0.000958486451660052,0.000958486451660052,13082.210075026795,554804.6363636364,1515.8596621957279,42.40909090909091,0.11587183308494783,42.40909090909091,0.6401751410938921,0.6217607967161577,0.06322241850571152,72835.44929157346,344955.7727272727
0.0,1.0,0.6079778216408722,0.39202217835912784,3.443698309810652e-05,3.443698309810652e-05,30486.378174976482,1080234.0,2959.545205479452,35.43333333333333,0.09707762557077626,35.43333333333333,0.23545654614339734,0.710098151573332,0.03551644057367817,77458.58288498629,767072.1666666666
1.0,1.0,0.5119008930494352,0.4880991069505648,0.026633337473167405,0.026633337473167405,43890.968086009336,2049308.14663144,5601.446707179249,46.69088507265522,0.12762185368530896,46.69088507265522,0.3978272405542915,0.47252326773114584,0.01335368158244432,71109.55732227216,968345.7820343461
1.0,1.0,0.37874158616375686,0.6212584138362431,0.010834890703435485,0.010834890703435485,28409.23058149406,1574874.0529411766,4318.272697946741,55.43529411764706,0.152002451652446,55.43529411764706,0.5567638351838473,0.5216955182922209,0.05537571484381147,88953.76077148927,821604.7352941176
0.0,1.0,0.732063463483116,0.26793653651688404,0.0011855617414971683,0.0011855617414971683,26378.84121969645,1153460.3813813813,3160.1654284421406,43.726726726726724,0.11979925130610063,43.726726726726724,0.35795041970419617,0.5915971184208483,0.021313587163640752,98797.51226978435,682383.8378378379
0.0,1.0,0.7145671978411264,0.2854328021588736,0.004392860696728754,0.004392860696728754,27636.77591885816,1378379.6949152541,3763.7318651742994,49.8748370273794,0.1361856345408977,49.8748370273794,0.40986026839483225,0.7164370560492551,0.044081337168828914,64164.23363284744,987522.2907431552
0.0,1.0,0.5097192216405142,0.4902807783594858,0.00391105836434501,0.00391105836434501,26827.73480392157,1633688.9253731344,4475.860069515436,60.8955223880597,0.16683704763851973,60.8955223880597,0.45008623678438037,0.5435058953994281,0.016895709400141134,98399.12183754993,887919.5621890547
0.0,1.0,0.37749916504381303,0.622500834956187,0.0009324628998291536,0.0009324628998291536,135763.86928104574,944176.0,2579.7158469945357,6.954545454545454,0.019001490312965722,6.954545454545454,0.544148163439482,0.5744260315103039,0.06185985548148958,101545.01841703351,542359.2727272727
