Rev/Discharge,Rev Per Bed,Rev Per Bed Days,Discharge/FTE,Labor %,Overhead %,Depreciation %
13943.80975609756,680590.7142857143,1864.6320939334637,48.80952380952381,0.4374723848085749,0.5689699179389333,0.03566618074424843
18739.524909654105,974455.2953020134,2669.7405350740096,52.0,0.41686199233288407,0.6129693767515851,0.07447171363793198
25975.300303951368,1068234.225,3409.711583987232,41.125,0.3255825050915215,0.6349730010444729,0.09738814537607611
27359.60362613317,622942.1494661921,1706.690820455321,22.768683274021353,0.41455826222051867,0.6942384315357503,0.0882255599110144
16803.341667343127,1000001.768115942,2739.730871550526,59.51207729468599,0.33088382075614303,0.41973951872143067,0.033736819576444615
43690.76841713222,2264666.277992278,6204.565145184323,51.833976833976834,0.2572547522006899,0.3389254437287295,0.04036919766333552
26650.706793206795,820841.7692307692,2248.881559536354,30.8,0.30328624190008324,0.5243757182472064,0.04118284578973011
24181.139598108748,1105796.9783783783,3029.5807626804885,45.729729729729726,0.49393500173368904,0.5835241854497889,0.061268790354806396
36049.86059526838,2024457.1714285715,5546.458003913895,56.15714285714286,0.327928286554021,0.7125875054676032,0.014087649400366244
18766.4889178618,1251643.2173913044,3429.159499702204,66.69565217391305,0.3209520326566183,0.4961858140293765,0.07130796475756357
19420.76844647169,1186577.1147540985,3250.8962048057488,61.09836065573771,0.45899568070185737,0.5502721949748169,0.07554364528116995
13573.554121151936,177513.8831168831,498.5799379901514,13.077922077922079,0.714933435972705,0.6510622289721769,0.04753153018432288
60334.42937062937,937806.8913043478,2569.333948779035,15.543478260869565,0.5202325768513064,0.5378288804566862,0.03513905952224289
28199.111974694984,1278783.5,3503.5164383561646,45.34836065573771,0.3750902841594708,0.6847200971040696,0.07210786209103814
10987.502284710017,359303.9540229885,984.3943945835301,32.701149425287355,0.6307919616228619,0.6018917355023973,0.07411552169641916
24649.046574229265,1322384.4087193462,3622.970982792729,53.64850136239782,0.4000069435304048,0.656816075679396,0.049933266239875616
41056.8185998978,1648168.082051282,4509.763084780961,40.14358974358974,0.5346670330885097,0.528333770016038,0.07472383573425434
28232.091874277306,1492066.0555555555,4087.852207001522,52.85,0.3204802185366458,0.6570653875951054,0.059799344600062206
34949.67869034406,1657350.5526315789,4540.68644556597,47.421052631578945,0.5646482120694823,0.6115449386950361,0.03984961984585385
12012.395355045383,624978.2361111111,2509.9527554663096,52.02777777777778,0.5001913511077153,0.6306973622837044,0.23671022055368016
18232.889666760013,246627.45833333334,1355.0959249084249,13.526515151515152,0.4405017296284303,0.7620086694062811,0.07530234113226443
11503.325338253382,542156.7246376812,1485.3608894183046,47.130434782608695,0.4396272493428955,0.7105536144503272,0.06317982975883704
7713.389042259503,454029.3625,2508.4495165745857,58.8625,0.5512188102151653,0.650337096865624,0.11141344410296812
20507.999472016894,343735.8495575221,1621.3955167807646,16.761061946902654,0.35690577486298325,0.7416335413556268,0.05958421303701744
20721.579571605595,427212.4197080292,1743.7241620735886,20.616788321167885,0.3469983132803308,0.8317751174621647,0.029747180506102696
16347.513999392651,961292.2071428571,2633.677279843444,58.80357142857143,0.35150765700356507,0.6805094807317731,0.042411598661441646
20347.244855967077,520461.1052631579,1425.920836337419,25.57894736842105,0.7447024960963259,0.6341378864349133,0.07690998902693674
20925.5390070922,53162.18018018018,738.3636136136137,2.5405405405405403,1.1947187952147789,1.9636736269535242,0.1121745086681889
19804.410849331005,1210445.5911111112,3613.2704212271974,61.12,9.301767388081563,0.6011497738327827,0.0686586535196159
31342.50483202945,1389944.142857143,3808.06614481409,44.3469387755102,0.4991342406462582,0.7205393498194165,0.053931032289463755
26008.141610738254,790859.8163265307,2166.7392228124127,30.408163265306122,0.42921895056558307,0.6505893830716045,0.04104194940918217
31598.707871396895,904826.4920634921,2478.9766905849096,28.634920634920636,0.5829838919042779,0.5816865108348669,0.029343238637929512
24372.820778662077,1180304.6229166666,3233.7112956621004,48.427083333333336,0.5071848374651319,0.5544338969456613,0.05620136880659334
20280.969529085873,566298.4530386741,2671.219118106953,27.92265193370166,0.43747972927224793,0.5560356280906091,0.0437938841377787
48761.23018867925,496989.46153846156,3427.513527851459,10.192307692307692,0.4644083151120833,0.7210134311778473,0.3228798536666077
28285.465144025908,392318.7328605201,3269.3227738376672,13.869976359338061,0.45486673208685,0.602018499166958,0.0867033115786156
22146.08484848485,758398.9433962264,2077.805324373223,34.24528301886792,0.6332013887050635,0.6631097278815571,0.08455178068276108
15665.553155585556,1020154.5934065934,2794.9440915249133,65.12087912087912,0.30131253108503225,0.5639772459394972,0.08467943040048617
27278.003384912958,772752.205479452,2117.1293300806906,28.328767123287673,0.5846184260346372,0.6075150248858772,0.019866458104177753
13623.25616197183,455177.0294117647,1244.8535231660233,33.411764705882355,0.527904559951755,0.8041853011423674,0.057603250551708424
29563.132204971014,1435773.220064725,3933.625260451301,48.566343042071196,0.5554042263910998,0.5823764119747166,0.06379171558101283
18642.07878267272,795362.8272251309,2179.076238972961,42.66492146596859,0.5191684587955183,0.5847323655508402,0.0068024603345438845
15550.57551430005,632495.8571428572,1732.865362035225,40.673469387755105,0.5239725213010188,0.5865546525964177,0.04541360712953932
28916.214809590972,1096342.0481283423,3003.676844187239,37.9144385026738,0.5167943093289765,0.5980889888071789,0.04147507772358194
66656.73654786863,2445789.487179487,6700.793115560239,36.69230769230769,0.4314300379542907,0.724092519441313,0.0512651622427198
45637.01705237515,1529305.7551020407,4189.878781101482,33.51020408163265,0.5456578923593741,0.5875190505944127,0.040836323463406404
145831.2276422764,747385.0416666666,2007.3009176365265,5.125,0.527649263339886,1.9353492546596214,0.03863743593566034
15703.19036680784,653018.3432835821,1789.0913514618687,41.58507462686567,0.49889748017181024,0.7096548109583172,0.0827894734231712
20593.327432781552,1081511.8844221106,2963.046258690714,52.517587939698494,0.3201931048832092,0.6039824716808939,0.03921253638674856
27674.582670744137,1609610.608695652,4409.892078618225,58.16205533596838,0.34414320480191557,0.6881073247273779,0.03574866770369847
14604.11209133368,524387.403726708,1436.677818429337,35.90683229813665,0.4569074459340738,0.8918630425099873,0.05029402424161967
21346.481588338014,956307.8537414966,2620.021517099991,44.79931972789116,0.324189575775219,0.696651235282163,0.029547119943219548
29408.27593360996,1250716.6764705882,3426.621031426269,42.529411764705884,0.5275726267718459,0.7212408358718191,0.08767253372636917
28917.726315789474,839417.3333333334,2299.7735159817353,29.02777777777778,0.4892175979387466,0.5849021574400727,0.09494462825801389
51122.254789819846,2054879.5977011495,5629.80711698945,40.195402298850574,0.4866695073025645,0.5696524602708356,0.048038997726325944
23310.850762527232,548701.5641025641,1503.2919564453812,23.53846153846154,0.9495187730138297,0.9295058389827622,0.10553567464000443
19712.47437443473,954544.1970802919,2615.189581041896,48.42335766423358,0.4030901743871258,0.6459354334707309,0.047116415214186184
15547.978436657682,230732.0,632.1424657534246,14.84,0.9694350155158366,1.1735091794809562,0.10840975677409288
21437.993270524898,612631.8846153846,1678.4435194942043,28.576923076923077,0.7000551027348648,0.9465547418392611,0.16144291442677744
19716.4457355843,1498778.4833333334,4106.242420091324,76.01666666666667,0.4268725768670129,0.6319045768704824,0.07619732864904463
86448.69552529183,1777385.18,4869.548438356164,20.56,0.23391617342055254,0.5243169069295379,0.01400247975511982
22158.833168235098,1052674.9215686275,2884.0408810099384,47.50588235294118,0.369457639949588,0.748090549750001,0.05758884541772676
30358.41399158734,1506911.6043956045,4128.524943549601,49.637362637362635,0.6303003794472117,0.5353944282927379,0.03425614937227408
29207.134873323397,918655.6640625,2516.864833047945,31.453125,0.48761934526865747,0.6163332927254223,0.05999786967922089
24936.983015873015,924135.2529411765,2531.8774053182915,37.05882352941177,0.39617716258276503,0.6475339842825273,0.049445264228670675
36277.026116259476,1411830.4918032787,3868.028744666517,38.91803278688525,0.4597939821410781,0.5690389502478238,0.07013346003781162
40839.86029992107,1784279.4137931035,4888.436750118091,43.689655172413794,0.3696075956713367,0.6099819625822869,0.06759229162789816
29023.69085334696,1262208.0666666667,3458.104292237443,43.48888888888889,0.40346911989136214,0.6148611208896833,0.09300285638766759
19469.40821746602,652480.0104712042,1787.616467044395,33.5130890052356,0.39470448321371215,0.6159933550992339,0.1062622672310388
21363.543078412393,985202.6785714285,2553.165347771762,46.11607142857143,0.5455004726184877,0.6371511210075519,0.029169233669286684
28432.031615925058,867176.9642857143,2375.8272994129156,30.5,0.395894745490859,0.6503791963701593,0.06636411129628139
32672.294457361433,1681929.3513513512,4608.025620140688,51.47876447876448,0.3376209301938322,0.531664235884354,0.04181958693870095
32313.62674238513,1508228.7951807228,4132.133685426638,46.674698795180724,0.4167364192211737,0.6516249212452906,0.029569344844694954
23333.26897896643,1726902.4536082475,4731.239598926705,74.01030927835052,0.42338446721762196,0.6379001773618407,0.00778064052686958
18342.85103098467,823521.3663366337,2256.2229214702293,44.896039603960396,0.38392415843587313,0.46033195192757,0.049586009887652466
19203.197158081704,943852.380952381,2432.6092292587136,49.15079365079365,0.3913917127880167,0.6058546281954906,0.13406235337446837
22240.9758915337,1118779.61622807,3338.154690240008,50.30263157894737,0.4379992704495787,0.5188911837196195,0.050535086785559076
33657.68019296254,1990095.0503355705,5820.476248895868,59.12751677852349,0.47689601854958447,0.6204614809425522,0.008397099848481993
47280.579268292684,1130793.8541666667,3098.0653538812785,23.916666666666668,0.65517683419493,0.6328928579949503,0.06213523850915576
17761.560798548093,274391.21495327103,751.756753296633,15.448598130841122,0.563138141666888,0.724818681015509,0.06619970258713767
23380.969817909703,704769.2330827068,1930.874611185498,30.142857142857142,0.4794657789547025,0.5878089162401455,0.011763462317340627
25879.625505409243,1133131.3540669857,3104.469463197221,43.78468899521531,0.38385618481719874,0.5081416360328298,0.024161673034667583
20451.617656820446,751472.243902439,1624.9333895891566,36.74390243902439,0.46878772472715513,0.5549170275896141,0.05974709092999297
30833.175865128662,1828894.1684210526,5010.6689545782265,59.31578947368421,0.4764863146004834,0.5776367446106893,0.028414184778646743
17000.188899707886,1179675.2702702703,3231.987041836357,69.39189189189189,0.3196890761394827,0.502253408719784,0.005346042892930797
25986.650616422423,1074198.1826923077,2943.0087197049525,41.33653846153846,0.47235678318240426,0.6000851028322011,0.05407185149932627
30976.63123844732,1457248.4782608696,3992.461584276355,47.04347826086956,0.46751165798915556,1.0403737060747154,0.2945317284226691
26705.072605561276,1280524.7160493827,3508.28689328598,47.95061728395062,0.2923516972238097,0.6502655711101145,0.03969583186491201
30165.762104583602,1335050.4428571428,3657.672446183953,44.25714285714286,0.4144419647450239,0.6484909275391638,0.06893096420294702
28665.96691065878,1905904.5866666667,5221.656401826484,66.48666666666666,0.39640412849208456,0.586220279764407,0.008577117018883435
130605.89264531435,2180213.217821782,5973.186898141869,16.693069306930692,0.1952164093679002,0.3607010641410833,0.007823315128116614
28715.105836575876,1229963.7,3369.7635616438356,42.833333333333336,0.3804045328058598,0.5809318329204892,0.10553650214771922
23793.08429690414,1226716.5192307692,3360.8671759747103,51.55769230769231,0.5277265409212545,0.7049052803701639,0.045819775081569765
29324.456010312602,758281.5583333333,2077.483721461187,25.858333333333334,0.5404891654855513,0.5859244214113212,0.017448828676621626
46912.47328244275,1536383.5,4209.269863013698,32.75,0.4827526026759161,0.5923084308051993,0.041094112678681245
79665.06457831325,2951875.160714286,8087.329207436399,37.05357142857143,0.41082263877436404,0.6461403961449226,0.0816041212641052
22519.006740116656,981548.7966101695,2689.9867152843904,43.58757062146893,0.3505179295880118,0.5728525505612061,0.027329703776063308
33062.083333333336,1158913.0263157894,3175.1041816870943,35.05263157894737,0.573739707772903,0.5588122672572382,0.021614491528416088
25379.582939029337,988067.2368421053,2707.033525594809,38.93157894736842,0.5368563840277757,0.66068437836707,0.040932461047358405
21005.474855729597,1076604.5492957747,2949.6015049199304,51.25352112676056,0.544468477139585,0.6502177921842253,0.0489274947005729
21322.872331401104,1216263.5161290322,3332.2288113124173,57.04032258064516,0.36540071337999785,0.6571847399686757,0.05632001861650896
23646.631151241534,491805.5211267606,1347.412386648659,20.7981220657277,0.39944471733626224,0.7135504133012767,0.07150059010309964
19692.033745610017,560709.2565217392,1536.1897438951758,28.473913043478262,0.360565638881172,0.5734256184184241,0.051166771860816126
29179.368852459018,254277.35714285713,1199.4214959568733,8.714285714285714,0.46242371823268724,0.747500877603749,0.06613045054196069
30310.633423180592,312367.9166666667,855.8025114155251,10.305555555555555,0.6840663764995782,0.6011125591305481,0.04534360967680117
60932.98213222156,4262769.875,11678.821575342467,69.95833333333333,0.13239361179449077,0.4802251083281853,0.02600600742023401
23014.866206896553,758444.4545454546,2077.9300124533,32.95454545454545,0.38874051902164825,0.5577454044995684,0.07055982046506912
35525.11771944217,874850.8787878788,2396.851722706517,24.626262626262626,0.4750581158206506,0.5971601024483977,0.05317227107922589
27125.058895705522,460560.8958333333,1261.8106735159818,16.979166666666668,0.5788977959528786,0.7069511211487912,0.025146602265724634
35355.09950248756,245047.41379310345,5000.967628430682,6.931034482758621,0.5942704965611862,0.6669356739547238,0.03233645846159258
43293.35305623472,922238.6145833334,2534.4203761486274,21.302083333333332,0.2818910963559266,0.4930889123766742,0.04857978785700876
26320.471354873745,1384832.8,3794.0624657534245,52.614285714285714,0.458093703235716,0.676422246993077,0.02703195855639963
81300.71091811414,3276418.65,8976.489452054795,40.3,0.1740837209555012,0.5101510608236832,0.015077621414467288
19522.515095768857,980475.8804347826,2686.235288862418,50.22282608695652,0.3681030454809871,0.6394255136600094,0.041421135107407525
18962.418879056047,459161.4285714286,1257.9765166340508,24.214285714285715,0.7145605498221914,0.627924819469032,0.04892008101725817
17801.4869581535,1185801.55,3248.7713698630137,66.6125,0.35135295193365196,0.6288699297955884,0.04152277841094068
76878.94311172035,4673599.083333333,12804.38105022831,60.791666666666664,0.1892021511116281,0.4661915890695873,0.024551635250270806
32195.471786310518,1607090.6333333333,4402.98803652968,49.916666666666664,0.3564533458484264,0.6823145983531856,0.01812616085809224
19324.80089461052,808817.9223744292,2217.1321909577932,41.853881278538815,0.42612535769758136,0.6467920022525685,0.08569158017824366
18594.08896635344,889013.036231884,2435.6521540599565,47.81159420289855,0.4861491043328386,0.5526023611316438,0.042672838978519076
24030.776519441297,400361.80503144657,2175.879375170905,16.660377358490567,0.380818540123307,0.5539685589733953,0.03945978768543742
116349.78617363345,640438.6460176992,1754.626427445751,5.504424778761062,0.3184127521448346,0.7349204396925575,0.04841794894254376
27492.154767184034,1347713.2391304348,3692.36503871352,49.02173913043478,0.48760514771486757,0.7290880112236494,0.09050349683309775
24260.352318958503,430038.0721153846,1575.2310333896871,17.72596153846154,0.40555489055033245,0.5371532232069032,0.05123711150842984
25196.202408522466,591289.1413043478,1619.9702501488982,23.467391304347824,0.41111483730987863,0.4653633280017624,0.049167238694245094
30134.81725888325,516222.52173913043,1414.3082787373437,17.130434782608695,0.36011635696705785,0.7569487012594333,0.0450019952635862
24323.04132748904,408883.1263157895,1120.22774333093,16.810526315789474,0.40128960284288673,0.6288778131607136,0.05075698249328588
23522.7973771703,1091592.2142857143,2990.6636007827788,46.40571428571429,0.47238235680762786,0.6733903993844902,0.0392465920194819
35970.160129835,1407213.5661375662,3855.379633253606,39.12169312169312,0.5134555712718388,0.6552864852468929,0.06163202989115448
16258.780132960786,562499.5966666667,1541.0947853881278,34.596666666666664,0.3415344848928751,0.6114411673148519,0.031464680339118936
20800.78713255685,1194389.1464968154,3272.299031498124,57.4203821656051,0.41885149126358845,0.6492366462773477,0.10222313038454495
19972.43685985894,1356877.4291666667,3717.472408675799,67.9375,0.38674995094358544,0.500707066137818,0.07174304060742308
17649.681789340102,567671.3979591837,1555.2641039977634,32.16326530612245,0.6317222325210886,0.6594816090517442,0.08521793750433768
18509.549473684212,952470.5666666667,2609.508401826484,51.458333333333336,0.3069872115383303,0.6023638893198344,0.058025493841157016
19969.422008475147,1099575.5444444444,3012.5357382039574,55.06296296296296,0.4174988202602636,0.6015072071732784,0.04577710166054412
20660.291816626348,1321401.079245283,3620.2769294391314,63.95849056603774,0.3561724161472223,0.574408491049149,0.04222810547635822
22696.60189910979,1365849.0785714285,3742.0522700587085,60.17857142857143,0.5575458318650988,0.5107958094784484,0.06505236609204747
24065.12960712839,1350381.9318181819,3699.6765255292653,56.11363636363637,0.41720453918718786,0.5391647363065045,0.027418989459295228
23359.56942236354,1227841.43454039,3363.949135727096,52.56267409470752,0.6088061873195838,0.5435003487731799,0.06864921074719357
20250.839688396885,621280.4779874213,1702.138295855949,30.67924528301887,0.5406895897978851,0.5908983309334072,0.04930015910738864
20870.2300298845,1072175.5933609959,2937.4673790712213,51.37344398340249,0.5527262909860116,0.636566803299444,0.05452511537037746
81307.79371727748,3529497.409090909,9669.85591531756,43.40909090909091,0.21910801799323915,0.5065310676540696,0.035923489647502346
23757.820554649265,712900.7552447553,1953.15275409522,30.006993006993007,0.46694386829391055,0.6748219193271716,0.07529897942423905
31948.913969335605,937700.625,2569.042808219178,29.35,0.49840398154794874,0.759336755267706,0.067039173616846
40364.25804233208,2228890.4852320673,6424.4091821222255,55.219409282700425,0.23191049559018356,0.5958160542100146,0.039673584922751436
35896.1268925739,858412.551724138,2351.8152102031177,23.913793103448278,0.4231383760336441,0.6762883765719272,0.034885143241952146
58131.34016393442,2352269.959285005,7509.521413557957,40.46474677259186,0.26706047880647416,0.4809343779218499,0.0277952313795543
28152.37200174444,759451.6352941176,2080.6894117647057,26.976470588235294,0.6028511067017721,0.6664394335671516,0.006677000335334834
21971.193540892193,711007.6466165413,1947.966155113812,32.3609022556391,0.5874263463236762,0.7153723387194941,0.04383850360333149
19587.671232876713,1364634.8547717843,3738.7256295117377,69.66804979253112,0.48761312283923774,0.7084360992103431,0.05106148803352013
17511.64461247637,434234.0625,1189.6823630136987,24.796875,0.518432635337077,0.6724754578643862,0.039787765670732014
12193.066927210552,383987.8153846154,1052.021412012645,31.49230769230769,0.5735603068815325,0.6458236575455439,0.025850940462533906
27234.301214574898,764417.3181818182,2094.29402241594,28.068181818181817,0.6961292145217441,0.4299084370918051,0.03866078981964932
23953.454334065365,858443.0092592592,2823.8256883528265,35.83796296296296,0.5687683973930192,0.7781766612453889,0.07748785497689104
29649.162761680298,1980179.7314814816,5425.1499492643325,66.78703703703704,0.33644351989728427,0.5002634744935307,0.08645129486492413
92927.27392344497,3107488.04,8513.665863013699,33.44,0.32140695865719243,0.6699910323709565,0.03851199375814814
18543.573953412608,1339282.3588235294,3677.4454225352115,72.2235294117647,0.420044640149489,0.639370133963887,0.0663717703670457
23248.195632153664,1536604.652173913,4209.875759380584,66.09565217391304,0.3679516671242443,0.6684215710261475,0.02121459376824233
23285.528086419752,1341246.4177777779,3674.647719939117,57.6,0.3887666591145979,0.5628593150323551,0.009668426360987128
26260.93461655973,569218.8013245033,1559.503565272612,21.67549668874172,0.4776282619659552,0.5599669601788039,0.05037103308276375
23231.26050808314,356706.94326241134,977.2792966093461,15.354609929078014,0.5565126578766338,0.5895003425642191,0.052151955240528715
24367.28815165877,779014.8181818182,2134.2871731008718,31.96969696969697,0.3687985143161979,0.5288307232184365,0.03360887366323487
22357.579045257284,632680.2631578947,1703.4848842701936,28.29824561403509,0.5752505180203132,0.6130252871555225,0.08656372117786276
18591.158941372876,914559.2826086957,2505.64187016081,49.193236714975846,0.44731226011204367,0.6664636888288922,0.032793940191509
15680.52634258081,540427.9649122807,1480.6245614035088,34.46491228070175,0.5858686426358526,0.5879965533488501,0.038855609365339244
15451.012223071046,652431.4516129033,1825.230123635051,42.225806451612904,0.6512138341069078,0.6301846566503712,0.18219528686118305
19023.09948542024,679008.1836734693,1860.2963936259434,35.69387755102041,0.37515951011500837,0.5894198293603566,0.016230170169269396
26677.31950101833,1435459.0547945206,3932.764533683618,53.80821917808219,0.4588816039193457,0.5382434053290441,0.031133909327139882
30157.086037654884,1729903.2461538462,4739.460948366702,57.363076923076925,0.4058731448306611,0.503034674833882,0.022501450525765732
25102.80107452817,1138882.70625,3120.2265924657536,45.36875,0.4644131071157882,0.4915165512023508,0.05632247587744069
24262.34837120788,1260090.453488372,3452.30261229691,51.93604651162791,0.4275889699649561,0.486864416590101,0.02038886023492278
58458.645167575996,1780473.3946587536,4921.6219005044495,30.456973293768545,0.22608898429630125,0.3363340334183187,0.04358026117196378
20752.932080924857,276173.6346153846,756.6400948366702,13.307692307692308,0.4928211620490426,0.8806048647349712,0.12395790023124388
18818.610837438424,238761.125,654.1400684931507,12.6875,0.8251351987612444,0.77488754014429,0.08787566094215156
15370.11849628359,357240.36212624586,978.7407181540982,23.242524916943523,0.36460217014798446,0.7026049976365057,0.0445585046739193
24760.683269287616,1034140.6358024691,2833.262015897176,41.76543209876543,0.3185828660515483,0.6015946335068463,0.026630938625768853
31249.90736040609,1361176.8693467337,3729.251696840366,43.55778894472362,0.33497200178132874,0.5069821323734279,0.025864106207207326
21381.81488673139,943854.4,2585.9024657534246,44.142857142857146,0.36991843536158,0.6089407585383024,0.03497175290716752
18162.44238221497,701184.6850393701,1921.0539316147126,38.60629921259842,0.43393669352952774,0.6335334951404796,0.048297540983928716
31237.89607261949,1905335.175141243,5220.09637024998,60.994350282485875,0.4918742443127123,0.5868934233751941,0.05172349141316613
20498.138894130967,912770.0672268907,2500.7399102106597,44.529411764705884,0.4637353790481239,0.6271826739102188,0.05470763030898704
12335.482606482266,550704.5378787878,2164.7706670637285,44.64393939393939,0.41038789718938407,0.5082934327692272,0.03247402132906912
30371.38245842843,862491.0185185185,2362.9890918315577,28.39814814814815,0.40116890106102016,0.7467025582553034,0.07263755725636649
17200.287898089173,460303.1590909091,1261.1045454545454,26.761363636363637,0.34958970633599395,0.6768446262942949,0.05492803762711258
15493.371702637889,190021.64705882352,520.6072522159549,12.264705882352942,0.68310808551843,0.9774197552724643,0.03145493021228541
24137.85682893847,1019996.8642857143,2794.5119569471626,42.25714285714286,0.4219959681808826,0.6162928540095441,0.07481407453346443
79268.20486555698,6190846.8,16961.224109589042,78.1,0.22505554490542393,0.6312586026195964,0.047253761795559214
35061.17329722975,1461186.5711805555,4636.4898967641,41.67534722222222,0.3024477496537088,0.6560190531509682,0.055739340885870244
22672.511947431303,843417.4444444445,2310.732724505327,37.2,0.4953123911093452,0.5959538949804347,0.0448284670422199
